TimeStamp,Reference,Position,Speed,Current,Voltage,Error,Kp x Error,Error Sum / Ti,Td x Delta PV,PID Output,gain
200.01,-49.996185,-48.74,-2.777778,-9.698453,-14.227489,-1.258869,-20.164797,0.001526,4.182498,-15.983825,16.0
200.02,-49.596399,-49.14,-2.777778,-9.540122,-3.034494,-0.459297,-7.371633,0.001526,3.99939,-3.37377,16.0
200.03,-49.196612,-49.54,-2.777778,-0.59014,8.340846,0.340276,5.42153,0.001526,3.99939,9.419394,15.9
200.04,-48.796826,-49.84,-1.736111,5.768982,17.421994,1.042191,16.652171,0.001526,3.022812,19.673457,16.0
200.05,-48.39704,-50.04,-1.041667,20.735516,24.942105,1.640345,26.222629,0.001526,1.985199,28.206302,16.0
200.06,-47.997253,-49.98,1.041667,34.43253,27.409928,1.979095,31.642634,0.001526,-0.608835,31.032273,16.0
200.07,-47.597467,-49.7,2.777778,37.984887,27.283579,2.101167,33.595789,0.001526,-2.775616,30.818647,16.0
200.08,-47.197681,-49.18,4.166667,33.396186,23.37057,1.979095,31.642634,0.001526,-5.21706,26.424048,16.0
200.09,-46.797894,-48.4,5.902778,23.478949,15.755637,1.600671,25.587854,0.001526,-7.780575,17.805753,16.0
200.1,-46.398108,-47.5,6.25,6.992443,7.569438,1.100175,17.579919,0.001526,-9.001297,8.577096,16.0
200.11,-45.99527,-46.58,6.25,1.344368,0.048229,0.581369,9.279011,0.001526,-9.214923,0.062562,16.0
200.12,-45.595483,-45.74,5.902778,-1.882692,-5.494479,0.141909,2.247654,0.001526,-8.390936,-6.144808,15.8
200.13,-45.195697,-44.98,5.208333,-5.040662,-9.874148,-0.218204,-3.514153,0.001526,-7.597467,-11.113146,16.1
200.14,-44.795911,-44.3,4.513889,-11.451601,-13.149476,-0.49897,-8.006409,0.001526,-6.803998,-14.811933,16.0
200.15,-44.396124,-43.76,3.472222,-16.109392,-13.897315,-0.639353,-10.252537,0.001526,-5.400168,-15.654231,16.0
200.16,-43.996338,-43.38,2.430556,-15.905002,-12.174154,-0.61799,-9.910735,0.001526,-3.782712,-13.694972,16.0
200.17,-43.596551,-43.2,1.041667,-10.783735,-7.277775,-0.39826,-6.395056,0.001526,-1.799039,-8.195621,16.1
200.18,-43.196765,-43.12,0.347222,-3.060094,-1.832093,-0.077821,-1.268025,0.001526,-0.791943,-2.061494,16.3
200.19,-42.796979,-43.1,0.0,-0.843469,4.04989,0.300603,4.786755,0.001526,-0.2121,4.573129,15.9
200.2,-42.397192,-43.1,0.0,1.712846,9.883661,0.700389,11.183337,0.001526,0.001526,11.183337,16.0
200.21,-41.997406,-43.1,0.0,4.755668,15.577895,1.100175,17.579919,0.001526,0.001526,17.579919,16.0
200.22,-41.59762,-43.08,0.347222,15.686218,20.787489,1.481651,23.683528,0.001526,-0.181582,23.50042,16.0
200.23,-41.197833,-42.98,1.041667,25.922994,24.260801,1.780728,28.468757,0.001526,-1.00557,27.461662,16.0
200.24,-40.798047,-42.74,2.083333,31.458798,25.23643,1.939422,31.007858,0.001526,-2.4094,28.596933,16.0
200.25,-40.395209,-42.3,3.472222,31.988485,23.008522,1.9028,30.421912,0.001526,-4.393072,26.027314,16.0
200.26,-39.995422,-41.68,4.513889,24.771501,18.351466,1.68307,26.906233,0.001526,-6.193637,20.71107,16.0
200.26,-39.995422,-41.68,4.513889,24.771501,18.351466,1.68307,26.906233,0.001526,-6.193637,20.71107,16.0
200.27,-39.595636,-40.96,5.208333,13.77186,12.908643,1.362631,21.779202,0.001526,-7.200732,14.576944,16.0
200.28,-39.19585,-40.24,4.861111,3.995682,8.346311,1.042191,16.652171,0.001526,-7.200732,9.449912,16.0
200.29,-38.796063,-39.54,4.861111,2.150414,4.292361,0.743114,11.866941,0.001526,-6.987106,4.878309,16.0
200.3,-38.396277,-38.92,4.166667,0.581504,1.832694,0.520333,8.302434,0.001526,-6.224155,2.076753,16.0
200.31,-37.99649,-38.36,3.819444,-0.382872,0.144639,0.361639,5.763333,0.001526,-5.583276,0.178531,15.9
200.32,-37.596704,-37.86,3.125,-0.912558,-0.770918,0.260929,4.15198,0.001526,-5.003433,-0.852979,15.9
200.33,-37.196918,-37.44,2.430556,-1.260885,-0.385957,0.239567,3.810178,0.001526,-4.209964,-0.401312,15.9
200.34,-36.797131,-37.1,2.083333,-0.843469,1.204559,0.300603,4.786755,0.001526,-3.385977,1.399252,15.9
200.35,-36.397345,-36.82,1.736111,0.051817,3.423122,0.419623,6.691081,0.001526,-2.806134,3.883421,15.9
200.36,-35.997559,-36.62,1.388889,1.06801,6.990882,0.621042,9.913787,0.001526,-1.982147,7.930114,16.0
200.37,-35.597772,-36.44,1.388889,2.426772,10.282824,0.840772,13.429465,0.001526,-1.799039,11.628901,16.0
200.38,-35.197986,-36.32,0.694444,4.870817,14.76284,1.118486,17.872892,0.001526,-1.219196,16.652171,16.0
200.39,-34.795148,-36.22,0.694444,12.548399,19.316786,1.423667,22.755779,0.001526,-0.975051,21.779202,16.0
200.4,-34.395361,-36.06,1.388889,21.288233,22.093958,1.661707,26.564431,0.001526,-1.61593,24.946975,16.0
200.41,-33.995575,-35.82,2.083333,26.478589,23.690184,1.823453,29.152361,0.001526,-2.378882,26.771954,16.0
200.42,-33.595789,-35.42,3.125,28.784455,22.252959,1.823453,29.152361,0.001526,-3.996338,25.154498,16.0
200.42,-33.595789,-35.42,3.125,28.784455,22.252959,1.823453,29.152361,0.001526,-3.996338,25.154498,16.0
200.43,-33.196002,-34.92,3.819444,23.893487,19.921344,1.722744,27.541009,0.001526,-5.003433,22.536049,16.0
200.44,-32.796216,-34.3,4.513889,18.729039,15.798638,1.503014,24.02533,0.001526,-6.193637,17.830167,16.0
200.45,-32.396429,-33.66,4.513889,9.943145,12.190141,1.261921,20.167849,0.001526,-6.407263,13.75906,16.0
200.46,-31.996643,-33.02,4.513889,4.24901,8.777638,1.020829,16.310369,0.001526,-6.407263,9.901579,16.0
200.47,-31.596857,-32.46,3.819444,2.5448,7.234317,0.862135,13.771267,0.001526,-5.583276,8.186465,16.0
200.48,-31.19707,-31.94,3.472222,2.173444,5.839505,0.740063,11.818112,0.001526,-5.21706,6.599527,16.0
200.49,-30.797284,-31.5,2.777778,1.874055,5.995917,0.700389,11.183337,0.001526,-4.393072,6.788739,16.0
200.5,-30.397498,-31.14,2.430556,2.012235,7.275539,0.740063,11.818112,0.001526,-3.599603,8.216983,16.0
200.51,-29.997711,-30.82,2.083333,2.426772,8.72655,0.819409,13.087663,0.001526,-3.202869,9.883268,16.0
200.52,-29.597925,-30.54,1.736111,2.88737,10.851475,0.941482,15.040818,0.001526,-2.775616,12.263676,16.0
200.53,-29.195087,-30.34,1.388889,5.403383,14.372176,1.142901,18.263523,0.001526,-2.012665,16.249332,16.0
200.54,-28.7953,-30.14,1.388889,11.212666,17.195468,1.341268,21.4374,0.001526,-2.012665,19.423209,16.0
200.55,-28.395514,-29.94,1.388889,16.84059,20.085463,1.542687,24.660105,0.001526,-1.982147,22.676432,16.0
200.56,-27.995727,-29.66,2.083333,21.866859,21.055698,1.661707,26.564431,0.001526,-2.806134,23.756771,16.0
200.57,-27.595941,-29.3,2.777778,22.626844,20.897439,1.701381,27.199207,0.001526,-3.599603,23.598077,16.0
200.58,-27.196155,-28.86,3.472222,22.350486,19.597368,1.661707,26.564431,0.001526,-4.393072,22.169833,16.0
200.58,-27.196155,-28.86,3.472222,22.350486,19.597368,1.661707,26.564431,0.001526,-4.393072,22.169833,16.0
200.59,-26.796368,-28.32,3.819444,18.360561,16.663705,1.521324,24.318303,0.001526,-5.400168,18.916609,16.0
200.6,-26.396582,-27.72,4.166667,12.36416,13.3947,1.322957,21.144427,0.001526,-5.980011,15.16289,16.0
200.61,-25.996796,-27.14,3.819444,6.071249,10.951518,1.139849,18.214694,0.001526,-5.82742,12.385748,16.0
200.62,-25.597009,-26.6,3.819444,3.281756,9.404612,1.002518,16.017395,0.001526,-5.36965,10.64622,16.0
200.63,-25.197223,-26.1,3.472222,2.86434,8.289916,0.901808,14.406043,0.001526,-5.003433,9.401083,16.0
200.64,-24.797436,-25.66,3.125,2.518892,8.29535,0.862135,13.771267,0.001526,-4.393072,9.376669,16.0
200.65,-24.39765,-25.3,2.430556,2.611011,9.54617,0.901808,14.406043,0.001526,-3.599603,10.804913,16.0
200.66,-23.997864,-24.96,2.430556,3.163728,10.558643,0.959792,15.333791,0.001526,-3.416495,11.91577,16.0
200.67,-23.598077,-24.68,2.083333,4.34113,12.772254,1.078813,17.238117,0.001526,-2.806134,14.430457,16.0
200.68,-23.198291,-24.42,1.736111,8.166967,14.941127,1.219196,19.484245,0.001526,-2.592508,16.890211,16.0
200.69,-22.798505,-24.18,1.736111,12.251889,17.44202,1.380941,22.072175,0.001526,-2.378882,19.691768,16.0
200.7,-22.395666,-23.9,2.083333,17.347247,18.778805,1.503014,24.02533,0.001526,-2.806134,21.21767,16.0
200.71,-21.99588,-23.56,2.430556,19.307665,19.061454,1.560998,24.953079,0.001526,-3.416495,21.535058,16.0
200.72,-21.596094,-23.16,3.125,18.63692,18.550214,1.560998,24.953079,0.001526,-3.996338,20.955215,16.0
200.73,-21.196307,-22.68,3.472222,16.284995,16.702839,1.481651,23.683528,0.001526,-4.789807,18.892195,16.0
200.74,-20.796521,-22.18,3.472222,12.482188,15.099504,1.380941,22.072175,0.001526,-5.003433,17.067216,16.0
200.75,-20.396735,-21.66,3.472222,9.781936,13.254226,1.261921,20.167849,0.001526,-5.186542,14.979782,16.0
200.76,-19.996948,-21.16,3.472222,6.716085,11.997411,1.161212,18.556497,0.001526,-5.003433,13.551537,16.0
200.77,-19.597162,-20.66,3.472222,4.939906,10.569021,1.060502,16.945144,0.001526,-5.003433,11.940185,16.0
200.78,-19.197375,-20.2,3.125,3.278877,10.076513,0.999466,15.968566,0.001526,-4.606699,11.360342,16.0
200.79,-18.797589,-19.82,2.430556,3.350846,11.085352,1.020829,16.310369,0.001526,-3.782712,12.526131,16.0
200.8,-18.397803,-19.46,2.430556,4.962936,11.81218,1.060502,16.945144,0.001526,-3.599603,13.344015,16.0
200.81,-17.998016,-19.12,2.430556,6.02231,12.885519,1.121538,17.921721,0.001526,-3.385977,14.534218,16.0
200.82,-17.59823,-18.82,2.083333,7.752429,14.56032,1.219196,19.484245,0.001526,-3.01976,16.462959,16.0
200.83,-17.195392,-18.5,2.430556,10.959338,15.537395,1.301595,20.802625,0.001526,-3.202869,17.59823,16.0
200.84,-16.795605,-18.18,2.083333,12.689457,16.761969,1.383993,22.121004,0.001526,-3.172351,18.947127,16.0
200.85,-16.395819,-17.82,2.430556,14.255488,16.954635,1.423667,22.755779,0.001526,-3.599603,19.15465,16.0
200.86,-15.996033,-17.42,2.777778,14.416697,16.622919,1.423667,22.755779,0.001526,-3.996338,18.757916,16.0
200.87,-15.596246,-17.0,3.125,13.150054,16.09786,1.402304,22.413977,0.001526,-4.209964,18.202487,16.0
200.88,-15.19646,-16.54,3.472222,12.320979,14.888354,1.341268,21.4374,0.001526,-4.606699,16.829175,16.0
200.89,-14.796674,-16.08,3.125,10.061173,14.021071,1.280232,20.460822,0.001526,-4.606699,15.852598,16.0
200.9,-14.396887,-15.62,3.125,8.423174,13.254226,1.222248,19.533074,0.001526,-4.576181,14.955367,16.0
200.9,-14.396887,-15.62,3.125,8.423174,13.254226,1.222248,19.533074,0.001526,-4.576181,14.955367,16.0
200.91,-13.997101,-15.16,3.125,6.969413,12.330644,1.161212,18.556497,0.001526,-4.606699,13.948272,16.0
200.92,-13.597314,-14.7,3.125,5.564592,11.474689,1.100175,17.579919,0.001526,-4.606699,12.971695,16.0
200.93,-13.197528,-14.3,2.777778,4.571429,12.005032,1.100175,17.579919,0.001526,-3.996338,13.582055,16.0
200.94,-12.797742,-13.92,2.430556,5.77186,12.539482,1.121538,17.921721,0.001526,-3.782712,14.137484,16.0
200.95,-12.397955,-13.54,2.430556,6.646995,12.736568,1.139849,18.214694,0.001526,-3.81323,14.399939,16.0
200.96,-11.998169,-13.18,2.430556,6.992443,13.504058,1.179522,18.84947,0.001526,-3.599603,15.248341,16.0
200.97,-11.595331,-12.82,2.430556,8.261965,14.121775,1.222248,19.533074,0.001526,-3.599603,15.931945,16.0
200.98,-11.195544,-12.44,2.777778,9.505578,14.257307,1.24361,19.874876,0.001526,-3.782712,16.090639,16.0
200.99,-10.795758,-12.08,2.430556,9.367398,14.994237,1.283284,20.509651,0.001526,-3.599603,16.908522,16.0
201.0,-10.395972,-11.7,2.777778,10.5448,15.037521,1.301595,20.802625,0.001526,-3.81323,16.987869,16.0
201.01,-9.996185,-11.3,2.777778,10.821159,14.888354,1.301595,20.802625,0.001526,-3.996338,16.804761,16.0
201.02,-9.596399,-10.88,3.125,10.219503,14.459155,1.283284,20.509651,0.001526,-4.179446,16.328679,16.0
201.03,-9.196612,-10.44,3.125,9.04498,13.644274,1.240558,19.826047,0.001526,-4.42359,15.400931,16.0
201.04,-8.796826,-10.02,2.777778,7.52213,13.582975,1.222248,19.533074,0.001526,-4.179446,15.352102,16.0
201.05,-8.39704,-9.6,2.777778,7.594099,13.25857,1.200885,19.191272,0.001526,-4.209964,14.979782,16.0
201.06,-7.997253,-9.18,2.777778,7.291832,13.026035,1.182574,18.898299,0.001526,-4.179446,14.717327,16.0
201.06,-7.997253,-9.18,2.777778,7.291832,13.026035,1.182574,18.898299,0.001526,-4.179446,14.717327,16.0
201.07,-7.597467,-8.76,3.125,7.130623,12.680014,1.161212,18.556497,0.001526,-4.209964,14.345006,16.0
201.08,-7.197681,-8.36,2.777778,6.370637,12.881301,1.161212,18.556497,0.001526,-3.996338,14.558633,16.0
201.09,-6.797894,-7.98,2.777778,6.969413,13.302423,1.179522,18.84947,0.001526,-3.81323,15.034714,16.0
201.1,-6.398108,-7.6,2.777778,7.594099,13.648744,1.200885,19.191272,0.001526,-3.782712,15.407034,16.0
201.11,-5.99527,-7.24,2.430556,8.308024,14.401807,1.24361,19.874876,0.001526,-3.599603,16.273747,16.0
201.12,-5.595483,-6.86,2.777778,9.784815,14.449973,1.261921,20.167849,0.001526,-3.81323,16.353094,16.0
201.13,-5.195697,-6.5,2.430556,9.597697,15.19568,1.301595,20.802625,0.001526,-3.599603,17.201495,16.0
201.14,-4.795911,-6.1,2.777778,11.143577,14.888354,1.301595,20.802625,0.001526,-3.996338,16.804761,16.0
201.15,-4.396124,-5.72,2.777778,10.59086,15.374902,1.322957,21.144427,0.001526,-3.782712,17.360189,16.0
201.16,-3.996338,-5.32,2.777778,11.235696,15.172472,1.322957,21.144427,0.001526,-3.996338,17.146563,16.0
201.17,-3.596551,-4.92,2.777778,10.798129,15.172472,1.322957,21.144427,0.001526,-3.996338,17.146563,16.0
201.18,-3.196765,-4.52,2.430556,10.682979,15.167496,1.322957,21.144427,0.001526,-3.996338,17.146563,16.0
201.19,-2.796979,-4.12,2.777778,10.936308,15.177448,1.322957,21.144427,0.001526,-3.996338,17.146563,16.0
201.2,-2.397192,-3.7,2.777778,11.005398,14.685988,1.301595,20.802625,0.001526,-4.209964,16.591135,16.0
201.21,-1.997406,-3.3,2.777778,10.012235,14.888354,1.301595,20.802625,0.001526,-3.996338,16.804761,16.0
201.22,-1.59762,-2.9,2.777778,10.475711,14.883473,1.301595,20.802625,0.001526,-3.996338,16.804761,16.0
201.22,-1.59762,-2.9,2.777778,10.475711,14.883473,1.301595,20.802625,0.001526,-3.996338,16.804761,16.0
201.23,-1.197833,-2.52,2.777778,10.706009,15.278507,1.319905,21.095598,0.001526,-3.81323,17.280842,16.0
201.24,-0.798047,-2.16,2.430556,11.327816,16.054923,1.359579,21.730373,0.001526,-3.599603,18.129244,16.0
201.25,-0.395209,-1.76,2.777778,12.781576,15.765645,1.362631,21.779202,0.001526,-3.996338,17.781338,16.0
201.26,0.001526,-1.38,2.777778,11.949622,16.189278,1.380941,22.072175,0.001526,-3.782712,18.287938,16.0
201.27,0.39826,-0.96,2.777778,12.574307,15.461471,1.356527,21.681544,0.001526,-4.209964,17.470054,16.0
201.28,0.801099,-0.56,2.777778,10.982368,15.707454,1.359579,21.730373,0.001526,-3.996338,17.732509,16.0
201.29,1.200885,-0.14,2.777778,11.765383,15.215647,1.338216,21.388571,0.001526,-4.209964,17.177081,16.0
201.3,1.600671,0.28,2.777778,10.729039,14.984719,1.319905,21.095598,0.001526,-4.179446,16.914626,16.0
201.31,2.000458,0.72,3.125,10.107233,14.213801,1.280232,20.460822,0.001526,-4.393072,16.066224,16.0
201.32,2.400244,1.16,3.125,8.906801,13.58743,1.237507,19.777218,0.001526,-4.42359,15.352102,16.0
201.33,2.800031,1.56,2.777778,7.683339,13.981765,1.237507,19.777218,0.001526,-3.996338,15.779355,16.0
201.34,3.199817,1.96,2.777778,8.699532,13.968308,1.237507,19.777218,0.001526,-3.996338,15.779355,16.0
201.35,3.599603,2.36,2.777778,9.04498,13.968308,1.237507,19.777218,0.001526,-3.996338,15.779355,16.0
201.36,3.99939,2.74,2.777778,9.1371,14.445234,1.258869,20.11902,0.001526,-3.782712,16.334783,16.0
201.37,4.399176,3.12,2.777778,9.874055,14.690806,1.27718,20.411994,0.001526,-3.81323,16.597238,16.0
201.38,4.798962,3.46,2.430556,10.242533,15.948366,1.338216,21.388571,0.001526,-3.385977,18.001068,16.0
201.39,5.198749,3.84,2.777778,12.456279,15.803819,1.356527,21.681544,0.001526,-3.81323,17.866789,16.0
201.4,5.598535,4.22,2.777778,12.38719,16.146057,1.37789,22.023346,0.001526,-3.782712,18.239109,16.0
201.41,5.998322,4.62,3.125,13.057935,15.948366,1.37789,22.023346,0.001526,-3.996338,18.025483,16.0
201.42,6.40116,5.02,2.777778,12.709608,15.991304,1.380941,22.072175,0.001526,-3.996338,18.074311,16.0
201.43,6.800946,5.44,2.777778,12.320979,15.494378,1.359579,21.730373,0.001526,-4.209964,17.518883,16.0
201.44,7.200732,5.88,3.125,11.005398,14.78229,1.319905,21.095598,0.001526,-4.393072,16.700999,16.0
201.45,7.600519,6.32,3.125,10.061173,14.222829,1.280232,20.460822,0.001526,-4.393072,16.066224,16.0
201.46,8.000305,6.76,3.125,8.814682,13.600515,1.237507,19.777218,0.001526,-4.42359,15.352102,16.0
201.47,8.400092,7.16,2.777778,8.097877,13.981765,1.237507,19.777218,0.001526,-3.996338,15.779355,16.0
201.48,8.799878,7.54,2.777778,9.04498,14.459155,1.258869,20.11902,0.001526,-3.782712,16.334783,16.0
201.49,9.199664,7.94,2.777778,9.804966,14.261983,1.258869,20.11902,0.001526,-3.996338,16.121157,16.0
201.5,9.599451,8.34,2.777778,9.321339,14.271042,1.258869,20.11902,0.001526,-3.996338,16.121157,16.0
201.51,9.999237,8.7,2.430556,9.344368,15.172472,1.298543,20.753796,0.001526,-3.599603,17.152667,16.0
201.52,10.399023,9.06,2.430556,11.419935,15.755637,1.338216,21.388571,0.001526,-3.599603,17.787442,16.0
201.53,10.79881,9.44,2.777778,12.179921,15.813858,1.356527,21.681544,0.001526,-3.81323,17.866789,16.0
201.54,11.198596,9.82,2.777778,12.133861,16.167224,1.37789,22.023346,0.001526,-3.782712,18.239109,16.0
201.55,11.598383,10.22,2.777778,12.666427,15.958497,1.37789,22.023346,0.001526,-3.996338,18.025483,16.0
201.56,12.001221,10.64,3.125,12.433249,15.509638,1.359579,21.730373,0.001526,-4.209964,17.518883,16.0
201.57,12.401007,11.04,2.777778,11.097517,15.702304,1.359579,21.730373,0.001526,-3.996338,17.732509,16.0
201.58,12.800793,11.48,3.125,11.396905,14.796536,1.319905,21.095598,0.001526,-4.393072,16.700999,16.0
201.59,13.20058,11.9,2.777778,9.692695,14.628233,1.298543,20.753796,0.001526,-4.209964,16.542306,16.0
201.6,13.600366,12.34,3.125,9.738755,13.942682,1.258869,20.11902,0.001526,-4.393072,15.724422,16.0
201.61,14.000153,12.76,2.777778,8.699532,13.784395,1.237507,19.777218,0.001526,-4.209964,15.565728,16.0
201.62,14.399939,13.14,2.430556,8.469234,14.463894,1.258869,20.11902,0.001526,-3.782712,16.334783,16.0
201.63,14.799725,13.54,2.777778,9.390428,14.266367,1.258869,20.11902,0.001526,-3.996338,16.121157,16.0
201.64,15.199512,13.94,2.777778,9.06801,14.275718,1.258869,20.11902,0.001526,-3.996338,16.121157,16.0
201.65,15.599298,14.34,2.777778,9.206189,14.28507,1.258869,20.11902,0.001526,-3.996338,16.121157,16.0
201.66,15.999084,14.7,2.430556,9.321339,15.177448,1.298543,20.753796,0.001526,-3.599603,17.152667,16.0
201.67,16.398871,15.08,2.430556,10.706009,15.283515,1.316854,21.046769,0.001526,-3.81323,17.232013,16.0
201.68,16.798657,15.48,2.777778,11.281756,15.081083,1.316854,21.046769,0.001526,-3.996338,17.048905,16.0
201.69,17.198444,15.88,2.777778,10.56783,15.081083,1.316854,21.046769,0.001526,-3.996338,17.048905,16.0
201.7,17.601282,16.3,2.777778,10.337531,14.64264,1.298543,20.753796,0.001526,-4.209964,16.542306,16.0
201.7,17.601282,16.3,2.777778,10.337531,14.64264,1.298543,20.753796,0.001526,-4.209964,16.542306,16.0
201.71,18.001068,16.7,2.777778,9.620727,14.825575,1.298543,20.753796,0.001526,-3.996338,16.755932,16.0
201.72,18.400855,17.1,2.777778,9.851026,14.840171,1.298543,20.753796,0.001526,-3.996338,16.755932,16.0
201.73,18.800641,17.52,2.777778,10.196474,14.410958,1.280232,20.460822,0.001526,-4.179446,16.27985,16.0
201.74,19.200427,17.94,3.125,9.275279,14.07819,1.258869,20.11902,0.001526,-4.209964,15.90753,16.0
201.75,19.600214,18.36,2.777778,8.561353,13.784395,1.237507,19.777218,0.001526,-4.209964,15.565728,16.0
201.76,20.0,18.74,2.430556,8.031666,14.463894,1.258869,20.11902,0.001526,-3.782712,16.334783,16.0
201.77,20.399786,19.14,2.777778,9.551637,14.261983,1.258869,20.11902,0.001526,-3.996338,16.121157,16.0
201.78,20.799573,19.52,2.777778,9.321339,14.695624,1.27718,20.411994,0.001526,-3.81323,16.597238,16.0
201.79,21.199359,19.9,2.777778,10.081324,15.037521,1.298543,20.753796,0.001526,-3.782712,16.969558,16.0
201.8,21.599145,20.28,2.430556,10.729039,15.283515,1.316854,21.046769,0.001526,-3.81323,17.232013,16.0
201.81,21.998932,20.66,2.430556,11.235696,15.572793,1.338216,21.388571,0.001526,-3.782712,17.604334,16.0
201.82,22.398718,21.06,2.777778,11.212666,15.35506,1.338216,21.388571,0.001526,-3.996338,17.390707,16.0
201.83,22.801556,21.48,2.777778,11.005398,14.926742,1.319905,21.095598,0.001526,-4.209964,16.884108,16.0
201.84,23.201343,21.9,3.125,10.360561,14.68117,1.301595,20.802625,0.001526,-4.179446,16.621653,16.0
201.85,23.601129,22.32,3.125,9.597697,14.358348,1.280232,20.460822,0.001526,-4.209964,16.249332,16.0
201.86,24.000916,22.72,2.777778,9.252249,14.55555,1.280232,20.460822,0.001526,-3.996338,16.462959,16.0
201.86,24.000916,22.72,2.777778,9.252249,14.55555,1.280232,20.460822,0.001526,-3.996338,16.462959,16.0
201.87,24.400702,23.12,2.777778,9.738755,14.56032,1.280232,20.460822,0.001526,-3.996338,16.462959,16.0
201.88,24.800488,23.52,2.777778,9.989205,14.55555,1.280232,20.460822,0.001526,-3.996338,16.462959,16.0
201.89,25.200275,23.92,2.777778,9.851026,14.541536,1.280232,20.460822,0.001526,-3.996338,16.462959,16.0
201.9,25.600061,24.3,2.430556,9.920115,15.023407,1.298543,20.753796,0.001526,-3.81323,16.93904,16.0
201.91,25.999847,24.68,2.430556,10.936308,15.331728,1.319905,21.095598,0.001526,-3.782712,17.31136,16.0
201.92,26.399634,25.1,3.125,11.465995,14.633035,1.298543,20.753796,0.001526,-4.209964,16.542306,16.0
201.93,26.79942,25.5,2.777778,10.107233,14.835306,1.298543,20.753796,0.001526,-3.996338,16.755932,16.0
201.94,27.199207,25.9,2.777778,10.59086,14.835306,1.298543,20.753796,0.001526,-3.996338,16.755932,16.0
201.95,27.598993,26.3,2.777778,10.452681,14.849598,1.298543,20.753796,0.001526,-3.996338,16.755932,16.0
201.96,27.998779,26.7,2.777778,10.406621,14.844733,1.298543,20.753796,0.001526,-3.996338,16.755932,16.0
201.97,28.398566,27.12,2.777778,10.130263,14.367468,1.27718,20.411994,0.001526,-4.209964,16.200504,16.0
201.98,28.798352,27.52,2.777778,9.321339,14.49814,1.27718,20.411994,0.001526,-3.996338,16.41413,16.0
201.99,29.198138,27.94,2.777778,9.920115,14.011877,1.255818,20.070192,0.001526,-4.209964,15.858701,16.0
202.0,29.600977,28.32,2.777778,8.837711,14.738973,1.280232,20.460822,0.001526,-3.782712,16.676585,16.0
202.01,30.000763,28.72,2.777778,10.65995,14.527224,1.280232,20.460822,0.001526,-3.996338,16.462959,16.0
202.02,30.400549,29.12,2.777778,10.107233,14.565091,1.280232,20.460822,0.001526,-3.996338,16.462959,16.0
202.03,30.800336,29.5,2.430556,10.058294,14.965067,1.298543,20.753796,0.001526,-3.81323,16.93904,16.0
202.04,31.200122,29.9,2.777778,10.913278,14.840171,1.298543,20.753796,0.001526,-3.996338,16.755932,16.0
202.05,31.599908,30.3,2.777778,10.288593,14.840171,1.298543,20.753796,0.001526,-3.996338,16.755932,16.0
202.06,31.999695,30.7,2.777778,10.383591,14.825575,1.298543,20.753796,0.001526,-3.996338,16.755932,16.0
202.07,32.399481,31.1,2.777778,10.52177,14.840171,1.298543,20.753796,0.001526,-3.996338,16.755932,16.0
202.08,32.799268,31.5,2.777778,10.5448,14.844733,1.298543,20.753796,0.001526,-3.996338,16.755932,16.0
202.09,33.199054,31.9,2.430556,10.127384,14.844733,1.298543,20.753796,0.001526,-3.996338,16.755932,16.0
202.1,33.59884,32.3,2.777778,10.173444,14.840171,1.298543,20.753796,0.001526,-3.996338,16.755932,16.0
202.11,33.998627,32.72,2.777778,10.288593,14.358348,1.27718,20.411994,0.001526,-4.209964,16.200504,16.0
202.12,34.398413,33.14,3.125,9.344368,14.126403,1.258869,20.11902,0.001526,-4.179446,15.938048,16.0
202.13,34.798199,33.56,3.125,8.975891,13.784395,1.237507,19.777218,0.001526,-4.209964,15.565728,16.0
202.14,35.201038,33.96,2.777778,8.607413,14.002683,1.240558,19.826047,0.001526,-3.996338,15.828183,16.0
202.15,35.600824,34.34,2.430556,8.883771,14.40653,1.258869,20.11902,0.001526,-3.81323,16.304265,16.0
202.16,36.00061,34.74,2.430556,9.275279,14.257307,1.258869,20.11902,0.001526,-3.996338,16.121157,16.0
202.17,36.400397,35.14,2.777778,9.229219,14.257307,1.258869,20.11902,0.001526,-3.996338,16.121157,16.0
202.18,36.800183,35.54,2.777778,9.04498,14.261983,1.258869,20.11902,0.001526,-3.996338,16.121157,16.0
202.18,36.800183,35.54,2.777778,9.04498,14.261983,1.258869,20.11902,0.001526,-3.996338,16.121157,16.0
202.19,37.199969,35.94,2.777778,9.459518,14.261983,1.258869,20.11902,0.001526,-3.996338,16.121157,16.0
202.2,37.599756,36.32,2.777778,9.459518,14.729305,1.280232,20.460822,0.001526,-3.782712,16.676585,16.0
202.21,37.999542,36.72,2.777778,10.383591,14.507352,1.27718,20.411994,0.001526,-4.026856,16.383612,16.0
202.22,38.399329,37.12,2.777778,9.413458,14.512107,1.27718,20.411994,0.001526,-3.996338,16.41413,16.0
202.23,38.799115,37.54,2.777778,9.781936,14.117436,1.258869,20.11902,0.001526,-4.179446,15.938048,16.0
202.24,39.198901,37.92,2.777778,9.275279,14.685988,1.27718,20.411994,0.001526,-3.81323,16.597238,16.0
202.25,39.598688,38.34,3.125,9.827996,14.126403,1.258869,20.11902,0.001526,-4.179446,15.938048,16.0
202.26,39.998474,38.74,2.777778,8.952861,14.266367,1.258869,20.11902,0.001526,-3.996338,16.121157,16.0
