TimeStamp,Reference,Position,Speed,Current,Voltage,Error,Kp x Error,Error Sum / Ti,Td x Delta PV,PID Output,gain
211.32,2.400244,1.14,2.777778,8.99892,14.261983,1.258869,20.11902,0.001526,-3.996338,16.121157,16.0
211.33,2.800031,1.54,2.777778,8.906801,14.247955,1.258869,20.11902,0.001526,-3.996338,16.121157,16.0
211.34,3.199817,1.92,2.430556,9.183159,14.695624,1.27718,20.411994,0.001526,-3.81323,16.597238,16.0
211.35,3.599603,2.32,2.777778,9.966175,14.49814,1.27718,20.411994,0.001526,-3.996338,16.41413,16.0
211.36,3.99939,2.7,2.777778,9.989205,15.037521,1.298543,20.753796,0.001526,-3.782712,16.969558,16.0
211.37,4.399176,3.08,2.430556,10.821159,15.273813,1.316854,21.046769,0.001526,-3.81323,17.232013,16.0
211.38,4.798962,3.44,2.430556,11.304786,15.986059,1.356527,21.681544,0.001526,-3.599603,18.080415,16.0
211.39,5.198749,3.84,2.777778,12.456279,15.659272,1.356527,21.681544,0.001526,-3.996338,17.68368,16.0
211.4,5.598535,4.24,2.777778,11.535085,15.654138,1.356527,21.681544,0.001526,-3.996338,17.68368,16.0
211.41,5.998322,4.66,3.125,12.018712,15.215647,1.338216,21.388571,0.001526,-4.179446,17.207599,16.0
211.42,6.40116,5.08,3.125,11.097517,14.926742,1.319905,21.095598,0.001526,-4.209964,16.884108,16.0
211.43,6.800946,5.48,2.777778,10.242533,15.114385,1.319905,21.095598,0.001526,-3.996338,17.097734,16.0
211.44,7.200732,5.9,2.777778,10.452681,14.637837,1.298543,20.753796,0.001526,-4.209964,16.542306,16.0
211.45,7.600519,6.32,2.777778,10.061173,14.401807,1.280232,20.460822,0.001526,-4.179446,16.27985,16.0
211.46,8.000305,6.74,2.777778,9.436488,14.060028,1.258869,20.11902,0.001526,-4.209964,15.90753,16.0
211.46,8.000305,6.74,2.777778,9.436488,14.060028,1.258869,20.11902,0.001526,-4.209964,15.90753,16.0
211.47,8.400092,7.14,2.777778,9.16013,14.252631,1.258869,20.11902,0.001526,-3.996338,16.121157,16.0
211.48,8.799878,7.54,2.777778,9.597697,14.257307,1.258869,20.11902,0.001526,-3.996338,16.121157,16.0
211.49,9.199664,7.92,2.430556,9.482548,14.690806,1.27718,20.411994,0.001526,-3.81323,16.597238,16.0
211.5,9.599451,8.3,2.430556,9.920115,15.032901,1.298543,20.753796,0.001526,-3.782712,16.969558,16.0
211.51,9.999237,8.7,2.777778,10.913278,14.859329,1.298543,20.753796,0.001526,-3.996338,16.755932,16.0
211.52,10.399023,9.06,2.430556,10.775099,15.77081,1.338216,21.388571,0.001526,-3.599603,17.787442,16.0
211.53,10.79881,9.44,2.777778,12.087801,15.798638,1.356527,21.681544,0.001526,-3.81323,17.866789,16.0
211.54,11.198596,9.84,2.777778,12.320979,15.654138,1.356527,21.681544,0.001526,-3.996338,17.68368,16.0
211.55,11.598383,10.24,2.777778,12.018712,15.64387,1.356527,21.681544,0.001526,-3.996338,17.68368,16.0
211.56,12.001221,10.66,2.777778,11.972652,15.25879,1.341268,21.4374,0.001526,-4.179446,17.256428,16.0
211.57,12.401007,11.08,2.777778,10.752069,14.926742,1.319905,21.095598,0.001526,-4.209964,16.884108,16.0
211.58,12.800793,11.5,2.777778,10.337531,14.64264,1.298543,20.753796,0.001526,-4.209964,16.542306,16.0
211.59,13.20058,11.92,2.777778,9.597697,14.401807,1.280232,20.460822,0.001526,-4.179446,16.27985,16.0
211.6,13.600366,12.34,2.777778,9.712846,14.07819,1.258869,20.11902,0.001526,-4.209964,15.90753,16.0
211.61,14.000153,12.76,2.777778,9.06801,13.771123,1.237507,19.777218,0.001526,-4.209964,15.565728,16.0
211.62,14.399939,13.14,2.777778,8.699532,14.445234,1.258869,20.11902,0.001526,-3.782712,16.334783,16.0
211.63,14.799725,13.54,2.777778,9.827996,14.266367,1.258869,20.11902,0.001526,-3.996338,16.121157,16.0
211.64,15.199512,13.94,2.777778,9.04498,14.233928,1.258869,20.11902,0.001526,-3.996338,16.121157,16.0
211.65,15.599298,14.34,2.777778,9.229219,14.247955,1.258869,20.11902,0.001526,-3.996338,16.121157,16.0
211.66,15.999084,14.72,2.777778,9.252249,14.671534,1.27718,20.411994,0.001526,-3.81323,16.597238,16.0
211.67,16.398871,15.1,2.777778,9.989205,15.032901,1.298543,20.753796,0.001526,-3.782712,16.969558,16.0
211.68,16.798657,15.48,2.777778,11.028427,15.268805,1.316854,21.046769,0.001526,-3.81323,17.232013,16.0
211.69,17.198444,15.88,2.777778,11.258726,15.081083,1.316854,21.046769,0.001526,-3.996338,17.048905,16.0
211.7,17.601282,16.3,2.777778,10.867218,14.666351,1.298543,20.753796,0.001526,-4.209964,16.542306,16.0
211.71,18.001068,16.7,2.777778,9.758906,14.840171,1.298543,20.753796,0.001526,-3.996338,16.755932,16.0
211.72,18.400855,17.12,2.777778,9.804966,14.401807,1.280232,20.460822,0.001526,-4.179446,16.27985,16.0
211.73,18.800641,17.54,2.777778,9.528607,14.073578,1.258869,20.11902,0.001526,-4.209964,15.90753,16.0
211.74,19.200427,17.96,3.125,8.791652,13.823808,1.240558,19.826047,0.001526,-4.179446,15.645075,16.0
211.75,19.600214,18.38,3.125,8.446204,13.482219,1.219196,19.484245,0.001526,-4.209964,15.272755,16.0
211.76,20.0,18.76,2.777778,7.893487,14.112807,1.237507,19.777218,0.001526,-3.81323,15.962463,16.0
211.77,20.399786,19.14,2.777778,9.206189,14.463894,1.258869,20.11902,0.001526,-3.782712,16.334783,16.0
211.78,20.799573,19.52,2.430556,9.761785,14.700141,1.27718,20.411994,0.001526,-3.81323,16.597238,16.0
211.78,20.799573,19.52,2.430556,9.761785,14.700141,1.27718,20.411994,0.001526,-3.81323,16.597238,16.0
211.79,21.199359,19.9,2.777778,10.127384,15.04245,1.298543,20.753796,0.001526,-3.782712,16.969558,16.0
211.8,21.599145,20.28,2.777778,11.143577,15.263798,1.316854,21.046769,0.001526,-3.81323,17.232013,16.0
211.81,21.998932,20.66,2.777778,11.489025,15.557805,1.338216,21.388571,0.001526,-3.782712,17.604334,16.0
211.82,22.398718,21.06,2.777778,11.489025,15.365138,1.338216,21.388571,0.001526,-3.996338,17.390707,16.0
211.83,22.801556,21.48,2.777778,10.959338,14.931639,1.319905,21.095598,0.001526,-4.209964,16.884108,16.0
211.84,23.201343,21.9,2.777778,10.288593,14.690806,1.301595,20.802625,0.001526,-4.179446,16.621653,16.0
211.85,23.601129,22.32,2.777778,9.413458,14.358348,1.280232,20.460822,0.001526,-4.209964,16.249332,16.0
211.86,24.000916,22.74,2.777778,9.206189,14.060028,1.258869,20.11902,0.001526,-4.209964,15.90753,16.0
211.87,24.400702,23.14,2.777778,8.906801,14.261983,1.258869,20.11902,0.001526,-3.996338,16.121157,16.0
211.88,24.800488,23.54,2.777778,9.416337,14.266367,1.258869,20.11902,0.001526,-3.996338,16.121157,16.0
211.89,25.200275,23.94,2.777778,9.183159,14.257307,1.258869,20.11902,0.001526,-3.996338,16.121157,16.0
211.9,25.600061,24.32,2.430556,9.505578,14.738973,1.280232,20.460822,0.001526,-3.782712,16.676585,16.0
211.91,25.999847,24.7,2.777778,10.452681,14.989324,1.298543,20.753796,0.001526,-3.81323,16.93904,16.0
211.92,26.399634,25.08,2.430556,10.775099,15.326705,1.319905,21.095598,0.001526,-3.782712,17.31136,16.0
211.93,26.79942,25.48,2.777778,11.304786,15.081083,1.316854,21.046769,0.001526,-4.026856,17.018387,16.0
211.94,27.199207,25.88,2.777778,10.752069,15.095607,1.316854,21.046769,0.001526,-3.996338,17.048905,16.0
211.94,27.199207,25.88,2.777778,10.752069,15.095607,1.316854,21.046769,0.001526,-3.996338,17.048905,16.0
211.95,27.598993,26.28,2.777778,10.844189,15.081083,1.316854,21.046769,0.001526,-3.996338,17.048905,16.0
211.96,27.998779,26.68,2.777778,10.56783,15.090663,1.316854,21.046769,0.001526,-3.996338,17.048905,16.0
211.97,28.398566,27.1,3.125,10.59086,14.647442,1.298543,20.753796,0.001526,-4.179446,16.572824,16.0
211.98,28.798352,27.5,2.777778,9.761785,14.82071,1.298543,20.753796,0.001526,-3.996338,16.755932,16.0
211.99,29.198138,27.92,2.777778,10.242533,14.35364,1.27718,20.411994,0.001526,-4.209964,16.200504,16.0
212.0,29.600977,28.32,2.777778,9.09104,14.55555,1.280232,20.460822,0.001526,-3.996338,16.462959,16.0
212.01,30.000763,28.72,2.777778,10.035264,14.55555,1.280232,20.460822,0.001526,-3.996338,16.462959,16.0
212.02,30.400549,29.12,2.777778,9.943145,14.565091,1.280232,20.460822,0.001526,-3.996338,16.462959,16.0
212.03,30.800336,29.52,2.777778,9.851026,14.565091,1.280232,20.460822,0.001526,-3.996338,16.462959,16.0
212.04,31.200122,29.92,2.777778,10.035264,14.546306,1.280232,20.460822,0.001526,-3.996338,16.462959,16.0
212.05,31.599908,30.3,2.430556,9.528607,14.984719,1.298543,20.753796,0.001526,-3.81323,16.93904,16.0
212.06,31.999695,30.7,2.777778,10.406621,14.830441,1.298543,20.753796,0.001526,-3.996338,16.755932,16.0
212.07,32.399481,31.08,2.430556,10.130263,15.316972,1.319905,21.095598,0.001526,-3.782712,17.31136,16.0
212.08,32.799268,31.48,2.777778,11.120547,15.076139,1.316854,21.046769,0.001526,-4.026856,17.018387,16.0
212.09,33.199054,31.88,2.777778,10.59086,15.081083,1.316854,21.046769,0.001526,-3.996338,17.048905,16.0
212.1,33.59884,32.28,2.777778,10.752069,15.095607,1.316854,21.046769,0.001526,-3.996338,17.048905,16.0
212.1,33.59884,32.28,2.777778,10.752069,15.095607,1.316854,21.046769,0.001526,-3.996338,17.048905,16.0
212.11,33.998627,32.68,2.777778,10.729039,15.100552,1.316854,21.046769,0.001526,-3.996338,17.048905,16.0
212.12,34.398413,33.1,2.777778,10.429651,14.656746,1.298543,20.753796,0.001526,-4.179446,16.572824,16.0
212.13,34.798199,33.54,3.125,9.851026,13.823808,1.255818,20.070192,0.001526,-4.42359,15.645075,16.0
212.14,35.201038,33.96,2.777778,8.722562,13.828342,1.240558,19.826047,0.001526,-4.179446,15.645075,16.0
212.15,35.600824,34.38,3.125,8.584383,13.499635,1.219196,19.484245,0.001526,-4.209964,15.272755,16.0
212.16,36.00061,34.78,2.777778,7.867578,13.679308,1.219196,19.484245,0.001526,-3.996338,15.486381,16.0
212.17,36.400397,35.18,2.777778,8.120907,13.692487,1.219196,19.484245,0.001526,-3.996338,15.486381,16.0
212.18,36.800183,35.58,2.777778,8.100756,13.688,1.219196,19.484245,0.001526,-3.996338,15.486381,16.0
212.19,37.199969,35.94,2.430556,8.630443,14.608533,1.258869,20.11902,0.001526,-3.599603,16.517891,16.0
212.2,37.599756,36.32,2.430556,10.452681,14.743807,1.280232,20.460822,0.001526,-3.782712,16.676585,16.0
212.21,37.999542,36.7,2.777778,10.61389,14.974893,1.298543,20.753796,0.001526,-3.81323,16.93904,16.0
212.22,38.399329,37.1,2.777778,10.429651,14.835306,1.298543,20.753796,0.001526,-3.996338,16.755932,16.0
212.23,38.799115,37.52,2.777778,10.242533,14.35364,1.27718,20.411994,0.001526,-4.209964,16.200504,16.0
212.24,39.198901,37.92,2.777778,9.666787,14.502895,1.27718,20.411994,0.001526,-3.996338,16.41413,16.0
212.25,39.598688,38.32,2.777778,9.459518,14.502895,1.27718,20.411994,0.001526,-3.996338,16.41413,16.0
212.26,39.998474,38.74,2.777778,9.528607,14.126403,1.258869,20.11902,0.001526,-4.179446,15.938048,16.0
212.27,40.39826,39.18,3.125,8.906801,13.293975,1.216144,19.435416,0.001526,-4.42359,15.0103,16.0
212.28,40.801099,39.58,2.777778,7.54516,13.683794,1.219196,19.484245,0.001526,-3.996338,15.486381,16.0
212.29,41.200885,39.98,2.777778,8.400144,13.688,1.219196,19.484245,0.001526,-3.996338,15.486381,16.0
212.3,41.600671,40.36,2.777778,8.469234,14.227489,1.240558,19.826047,0.001526,-3.782712,16.04181,16.0
212.31,42.000458,40.74,2.777778,9.02195,14.401807,1.258869,20.11902,0.001526,-3.81323,16.304265,16.0
212.32,42.400244,41.12,2.430556,9.966175,14.748338,1.280232,20.460822,0.001526,-3.782712,16.676585,16.0
212.33,42.800031,41.52,2.777778,10.475711,14.55555,1.280232,20.460822,0.001526,-3.996338,16.462959,16.0
212.34,43.199817,41.9,2.777778,10.058294,14.994237,1.298543,20.753796,0.001526,-3.81323,16.93904,16.0
212.35,43.599603,42.3,2.777778,10.475711,14.86906,1.298543,20.753796,0.001526,-3.996338,16.755932,16.0
212.36,43.99939,42.72,3.125,9.989205,14.348933,1.27718,20.411994,0.001526,-4.209964,16.200504,16.0
212.37,44.399176,43.14,3.125,9.229219,14.117436,1.258869,20.11902,0.001526,-4.179446,15.938048,16.0
212.38,44.798962,43.56,3.125,8.653472,13.775641,1.237507,19.777218,0.001526,-4.209964,15.565728,16.0
212.39,45.198749,43.96,2.777778,8.238935,13.981765,1.237507,19.777218,0.001526,-3.996338,15.779355,16.0
212.4,45.598535,44.36,2.777778,8.814682,13.977183,1.237507,19.777218,0.001526,-3.996338,15.779355,16.0
212.41,45.998322,44.76,2.777778,8.791652,13.968308,1.237507,19.777218,0.001526,-3.996338,15.779355,16.0
212.42,46.40116,45.16,2.777778,9.11407,14.021071,1.240558,19.826047,0.001526,-3.996338,15.828183,16.0
212.42,46.40116,45.16,2.777778,9.11407,14.021071,1.240558,19.826047,0.001526,-3.996338,15.828183,16.0
212.43,46.800946,45.54,2.430556,9.183159,14.397084,1.258869,20.11902,0.001526,-3.81323,16.304265,16.0
212.44,47.200732,45.92,2.430556,9.413458,14.729305,1.280232,20.460822,0.001526,-3.782712,16.676585,16.0
212.45,47.600519,46.3,2.430556,10.498741,14.989324,1.298543,20.753796,0.001526,-3.81323,16.93904,16.0
212.46,48.000305,46.68,2.777778,10.844189,15.326705,1.319905,21.095598,0.001526,-3.782712,17.31136,16.0
212.47,48.400092,47.08,2.777778,11.212666,15.119345,1.319905,21.095598,0.001526,-3.996338,17.097734,16.0
212.48,48.799878,47.48,2.777778,10.706009,15.124305,1.319905,21.095598,0.001526,-3.996338,17.097734,16.0
212.49,49.199664,47.88,2.777778,10.429651,15.124305,1.319905,21.095598,0.001526,-3.996338,17.097734,16.0
212.5,49.599451,48.3,3.125,10.634041,14.64264,1.298543,20.753796,0.001526,-4.209964,16.542306,16.0
212.51,49.999237,48.7,2.777778,9.804966,14.825575,1.298543,20.753796,0.001526,-3.996338,16.755932,16.0
212.52,49.599451,49.12,2.777778,10.383591,2.987307,0.477607,7.61883,0.001526,-4.209964,3.40734,16.0
212.53,49.199664,49.52,2.777778,0.515293,-8.145324,-0.321965,-5.174334,0.00763,-3.996338,-9.166094,16.1
212.54,48.799878,49.8,1.736111,-5.20475,-16.713802,-0.999466,-16.014343,-0.056458,-2.775616,-18.84947,16.0
212.55,48.400092,50.0,1.041667,-19.661749,-24.733259,-1.600671,-25.633631,-0.187686,-2.012665,-27.837034,16.0
212.56,48.000305,49.98,-0.347222,-34.671465,-28.225615,-1.979095,-31.688411,-0.367742,0.215152,-31.844053,16.0
212.57,47.600519,49.72,-2.430556,-39.283195,-28.321948,-2.119478,-33.934539,-0.572213,2.59556,-31.914244,16.0
212.58,47.200732,49.22,-4.166667,-37.463836,-24.917556,-2.018769,-32.323186,-0.779736,5.006485,-28.099489,16.0
212.58,47.200732,49.22,-4.166667,-37.463836,-24.917556,-2.018769,-32.323186,-0.779736,5.006485,-28.099489,16.0
212.59,46.800946,48.4,-6.25,-26.464196,-16.333825,-1.600671,-25.633631,-0.959792,8.180362,-18.416114,16.0
212.6,46.40116,47.44,-6.944444,-8.38575,-7.227356,-1.039139,-16.649119,-1.09102,9.61471,-8.128481,16.0
212.61,45.998322,46.52,-6.25,-0.938467,-0.385577,-0.523384,-8.39704,-1.170367,9.187457,-0.383001,16.0
212.62,45.598535,45.64,-6.25,1.827996,6.129067,-0.041199,-0.682078,-1.197833,8.821241,6.938277,16.6
212.63,45.198749,44.84,-5.208333,6.140338,11.092619,0.358587,5.714504,-1.182574,7.997253,12.526131,15.9
212.64,44.798962,44.14,-4.513889,13.518532,14.459155,0.657664,10.499733,-1.130694,6.990158,16.356146,16.0
212.65,44.399176,43.6,-3.472222,19.676142,15.119345,0.798047,12.745861,-1.060502,5.40322,17.085527,16.0
212.66,43.99939,43.24,-2.083333,18.130263,12.996446,0.758373,12.111086,-0.981155,3.602655,14.729534,16.0
212.67,43.599603,43.1,-0.694444,12.274919,7.46582,0.49897,7.960632,-0.920119,1.405356,8.442817,16.0
212.68,43.199817,43.06,0.0,2.890248,1.494602,0.138857,2.198825,-0.886549,0.39826,1.707485,15.8
212.69,42.800031,43.06,0.0,0.653472,-4.530535,-0.260929,-4.197757,-0.892653,0.001526,-5.091936,16.1
212.7,42.400244,43.1,0.347222,-1.951781,-11.178311,-0.700389,-11.229114,-0.941482,-0.395209,-12.568856,16.0
212.71,42.000458,43.1,0.0,-6.540482,-16.574737,-1.100175,-17.625696,-1.033036,0.001526,-18.660258,16.0
212.72,41.600671,43.08,0.0,-17.401943,-21.915793,-1.481651,-23.729305,-1.161212,0.184634,-24.708934,16.0
212.73,41.200885,42.96,-1.041667,-27.825837,-24.898806,-1.759365,-28.172732,-1.322957,1.222248,-28.276493,16.0
212.74,40.801099,42.7,-2.083333,-34.858582,-26.576684,-1.899748,-30.41886,-1.506065,2.59556,-29.332418,16.0
212.74,40.801099,42.7,-2.083333,-34.858582,-26.576684,-1.899748,-30.41886,-1.506065,2.59556,-29.332418,16.0
212.75,40.39826,42.24,-3.472222,-33.220583,-23.601623,-1.841764,-29.491112,-1.692226,4.609751,-26.576638,16.0
212.76,39.998474,41.56,-5.208333,-26.372076,-17.786565,-1.560998,-24.998856,-1.863127,6.80705,-20.057984,16.0
212.77,39.598688,40.76,-5.902778,-13.20475,-11.233625,-1.161212,-18.602274,-2.000458,7.997253,-12.60853,16.0
212.78,39.198901,40.02,-4.861111,-2.965095,-7.036789,-0.822461,-13.182269,-2.098116,7.386893,-7.896544,16.0
212.79,38.799115,39.3,-4.861111,-1.652393,-2.696444,-0.502022,-8.055238,-2.165255,7.203784,-3.01976,16.0
212.8,38.399329,38.64,-4.166667,0.213026,0.385577,-0.242618,-3.904784,-2.201877,6.593423,0.483711,16.1
212.81,37.999542,38.06,-3.819444,1.390428,2.218524,-0.062562,-1.02388,-2.220188,5.799954,2.552834,16.4
212.82,37.599756,37.56,-3.125,1.989205,2.941955,0.038148,0.587472,-2.220188,5.006485,3.370718,15.4
212.83,37.199969,37.14,-2.777778,2.104354,2.5578,0.05951,0.929274,-2.214084,4.213016,2.925154,15.6
212.84,36.800183,36.8,-2.083333,1.851026,0.963944,-0.001526,-0.047303,-2.214084,3.389029,1.12459,31.0
212.85,36.400397,36.52,-1.736111,1.02195,-1.251099,-0.120546,-1.951629,-2.220188,2.809186,-1.365682,16.2
212.86,36.00061,36.34,-1.041667,-0.175603,-5.253493,-0.340276,-5.467308,-2.24155,1.80209,-5.909819,16.1
212.87,35.600824,36.18,-1.041667,-2.020871,-8.910817,-0.581369,-9.324788,-2.287327,1.588464,-10.026703,16.0
212.88,35.201038,36.1,-0.347222,-3.58978,-14.160974,-0.898756,-14.402991,-2.363622,0.825513,-15.944152,16.0
212.89,34.798199,36.02,-0.694444,-12.421734,-18.875106,-1.222248,-19.578851,-2.467384,0.794995,-21.254292,16.0
212.9,34.398413,35.92,-1.041667,-22.497301,-23.031175,-1.521324,-24.36408,-2.604715,1.008621,-25.963226,16.0
212.91,33.998627,35.7,-1.736111,-29.04642,-24.6532,-1.701381,-27.244984,-2.766461,2.198825,-27.815671,16.0
212.92,33.59884,35.32,-3.125,-31.654552,-23.753911,-1.722744,-27.586786,-2.937362,3.785763,-26.741436,16.0
212.93,33.199054,34.8,-4.166667,-28.90824,-20.862968,-1.600671,-25.633631,-3.105211,5.220111,-23.521782,16.0
212.94,32.799268,34.16,-4.861111,-20.516733,-16.622919,-1.362631,-21.824979,-3.254749,6.379797,-18.702983,16.0
212.95,32.399481,33.46,-4.861111,-10.921914,-11.848978,-1.060502,-16.990921,-3.37377,7.020676,-13.347066,16.0
212.96,31.999695,32.78,-4.513889,-3.428571,-8.233784,-0.782788,-12.547494,-3.468376,6.776532,-9.24239,16.0
212.97,31.599908,32.14,-4.166667,-2.343289,-5.205296,-0.541695,-8.690013,-3.532464,6.410315,-5.815213,16.0
212.98,31.200122,31.58,-3.819444,-1.237855,-3.619528,-0.37995,-6.102083,-3.578241,5.616846,-4.066529,16.1
212.99,30.800336,31.06,-3.472222,-0.70529,-2.360936,-0.260929,-4.197757,-3.61181,5.189593,-2.623026,16.1
213.0,30.400549,30.62,-3.125,-0.244692,-2.505483,-0.221256,-3.562982,-3.636225,4.396124,-2.806134,16.1
213.01,30.000763,30.22,-2.430556,-0.405901,-2.891831,-0.221256,-3.562982,-3.657588,3.99939,-3.224231,16.1
213.02,29.600977,29.9,-2.083333,-0.774379,-4.721873,-0.300603,-4.832532,-3.685054,3.205921,-5.314717,16.1
213.03,29.198138,29.66,-1.388889,-1.629363,-7.757362,-0.462348,-7.420462,-3.721675,2.412451,-8.732738,16.0
213.04,28.798352,29.44,-1.388889,-2.737675,-10.548481,-0.642405,-10.301366,-3.77966,2.198825,-11.885252,16.0
213.05,28.398566,29.24,-1.388889,-5.342929,-13.688,-0.843824,-13.524071,-3.852903,1.985199,-15.394827,16.0
213.06,27.998779,29.08,-1.041667,-10.599496,-17.436301,-1.081865,-17.332723,-3.950561,1.618982,-19.667353,16.0
213.07,27.598993,28.86,-1.736111,-17.678302,-19.610226,-1.261921,-20.213626,-4.066529,2.198825,-22.084382,16.0
213.08,27.199207,28.58,-2.083333,-21.645196,-20.856128,-1.380941,-22.117952,-4.197757,2.809186,-23.509575,16.0
213.09,26.79942,28.2,-2.777778,-23.789852,-20.415931,-1.402304,-22.459754,-4.33814,3.785763,-23.015183,16.0
213.1,26.399634,27.72,-3.472222,-20.608852,-18.538051,-1.322957,-21.190204,-4.475471,4.792859,-20.875868,16.0
213.11,25.999847,27.14,-4.166667,-16.132422,-15.124305,-1.139849,-18.260472,-4.597543,5.830472,-17.030594,16.0
213.12,25.600061,26.54,-4.513889,-9.586182,-12.286506,-0.941482,-15.086595,-4.701305,5.983062,-13.807889,16.0
213.13,25.200275,25.94,-4.166667,-4.836272,-9.443745,-0.740063,-11.86389,-4.786755,6.013581,-10.640116,16.0
213.14,24.800488,25.38,-3.819444,-2.783735,-7.665864,-0.581369,-9.324788,-4.853895,5.586328,-8.595407,16.0
213.15,24.400702,24.86,-3.472222,-2.297229,-6.263709,-0.459297,-7.371633,-4.905776,5.220111,-7.060349,16.0
213.16,24.000916,24.4,-3.125,-1.997841,-6.074836,-0.401312,-6.443885,-4.948501,4.579232,-6.816205,16.1
213.17,23.601129,24.0,-2.777778,-1.951781,-6.596657,-0.401312,-6.443885,-4.988174,3.99939,-7.435721,16.1
213.18,23.201343,23.64,-2.430556,-2.15905,-7.562153,-0.440986,-7.07866,-5.0309,3.602655,-8.509957,16.1
213.19,22.801556,23.32,-2.083333,-2.550558,-9.109268,-0.520333,-8.348211,-5.079728,3.205921,-10.225071,16.0
213.2,22.398718,23.04,-2.083333,-3.106153,-11.222813,-0.642405,-10.301366,-5.137713,2.809186,-12.632944,16.0
213.21,21.998932,22.8,-1.736111,-6.310184,-13.880789,-0.801099,-12.840467,-5.207904,2.412451,-15.638972,16.0
213.22,21.599145,22.58,-1.388889,-10.438287,-16.713802,-0.981155,-15.72137,-5.299458,2.198825,-18.825055,16.0
213.22,21.599145,22.58,-1.388889,-10.438287,-16.713802,-0.981155,-15.72137,-5.299458,2.198825,-18.825055,16.0
213.23,21.199359,22.34,-1.736111,-15.763944,-18.947702,-1.142901,-18.3093,-5.406271,2.381933,-21.33669,16.0
213.24,20.799573,22.06,-2.083333,-19.707809,-20.326296,-1.261921,-20.213626,-5.525292,2.809186,-22.932784,16.0
213.25,20.399786,21.7,-2.777778,-22.819719,-20.326296,-1.301595,-20.848402,-5.653468,3.602655,-22.902266,16.0
213.26,20.0,21.22,-3.472222,-21.645196,-18.27272,-1.222248,-19.578851,-5.778592,4.792859,-20.567636,16.0
213.27,19.600214,20.68,-3.819444,-16.178481,-15.846804,-1.081865,-17.332723,-5.89456,5.40322,-17.827115,16.0
213.28,19.200427,20.1,-4.166667,-11.175243,-13.004976,-0.901808,-14.45182,-5.99527,5.799954,-14.650187,16.0
213.29,18.800641,19.54,-3.819444,-5.849586,-10.937399,-0.740063,-11.86389,-6.077668,5.616846,-12.327764,16.0
213.3,18.400855,19.0,-3.819444,-3.497661,-9.208679,-0.59968,-9.617762,-6.144808,5.40322,-10.362402,16.0
213.31,18.001068,18.52,-3.125,-2.760705,-8.669984,-0.520333,-8.348211,-6.199741,4.792859,-9.758145,16.0
213.32,17.601282,18.1,-2.777778,-2.806765,-8.913739,-0.49897,-8.006409,-6.251621,4.213016,-10.048066,16.0
213.33,17.198444,17.72,-2.430556,-2.988125,-9.681482,-0.523384,-8.39704,-6.303502,3.785763,-10.91783,16.0
213.34,16.798657,17.38,-2.430556,-3.520691,-10.882076,-0.581369,-9.324788,-6.358434,3.419547,-12.266728,16.0
213.35,16.398871,17.08,-2.083333,-5.342929,-12.768329,-0.682078,-10.936141,-6.422522,2.992294,-14.369421,16.0
213.36,15.999084,16.82,-1.736111,-8.40878,-15.187089,-0.822461,-13.182269,-6.495766,2.59556,-17.085527,16.0
213.37,15.599298,16.58,-1.736111,-12.652033,-17.671337,-0.981155,-15.72137,-6.58732,2.412451,-19.89929,16.0
213.38,15.199512,16.3,-2.083333,-18.069809,-19.170298,-1.103227,-17.674525,-6.691081,2.778668,-21.58999,16.0
213.38,15.199512,16.3,-2.083333,-18.069809,-19.170298,-1.103227,-17.674525,-6.691081,2.778668,-21.58999,16.0
213.39,14.799725,15.94,-2.430556,-19.869018,-19.08022,-1.142901,-18.3093,-6.803998,3.602655,-21.513695,16.0
213.4,14.399939,15.52,-3.125,-18.924793,-18.339429,-1.121538,-17.967498,-6.916915,4.213016,-20.674449,16.0
213.41,14.000153,15.02,-3.472222,-17.033465,-16.32847,-1.020829,-16.356146,-7.023728,5.006485,-18.37644,16.0
213.42,13.600366,14.5,-3.472222,-11.889169,-14.541536,-0.901808,-14.45182,-7.121386,5.189593,-16.386664,16.0
213.43,13.20058,13.98,-3.472222,-9.122706,-12.864694,-0.779736,-12.498665,-7.203784,5.220111,-14.485389,16.0
213.44,12.800793,13.46,-3.819444,-6.425333,-11.281838,-0.660716,-10.594339,-7.277028,5.189593,-12.684825,16.0
213.45,12.401007,12.98,-3.125,-4.349766,-10.555183,-0.581369,-9.324788,-7.338064,4.792859,-11.873045,16.0
213.46,12.001221,12.56,-2.777778,-3.63584,-10.782236,-0.560006,-8.982986,-7.396048,4.213016,-12.16907,16.0
213.47,11.598383,12.16,-2.777778,-4.395826,-11.081946,-0.563058,-9.031815,-7.454032,3.99939,-12.489509,16.0
213.48,11.198596,11.82,-2.430556,-5.22778,-12.5756,-0.624094,-10.008392,-7.512016,3.389029,-14.134432,16.0
213.49,10.79881,11.5,-2.083333,-8.040302,-13.928986,-0.703441,-11.277943,-7.579156,3.205921,-15.654231,16.0
213.5,10.399023,11.18,-2.083333,-10.415257,-15.081083,-0.782788,-12.547494,-7.652399,3.205921,-16.997024,16.0
213.51,9.999237,10.86,-2.083333,-12.329615,-16.290648,-0.862135,-13.817044,-7.734798,3.205921,-18.348974,16.0
213.52,9.599451,10.54,-2.083333,-14.220943,-17.478733,-0.941482,-15.086595,-7.826352,3.205921,-19.710079,16.0
213.53,9.199664,10.16,-2.777778,-16.918316,-17.393837,-0.962844,-15.428397,-7.920958,3.785763,-19.566644,16.0
