TimeStamp,Reference,Position,Speed,Current,Voltage,Error,Kp x Error,Error Sum / Ti,Td x Delta Err.,PID Output
14.03,-79.995422,-55.4,0,-1.517092,-3.082661,-24.599069,-3.443961,0.001526,0.001526,-3.443961
14.04,-79.995422,-55.4,0,-1.540122,-3.083672,-24.599069,-3.443961,0.001526,0.001526,-3.443961
14.05,-79.995422,-55.4,0,-1.517092,-3.08462,-24.599069,-3.443961,0.001526,0.001526,-3.443961
14.06,-79.995422,-55.4,0,-1.540122,-3.08462,-24.599069,-3.443961,0.001526,0.001526,-3.443961
14.07,-79.995422,-55.4,0,-1.517092,-3.08462,-24.599069,-3.443961,0.001526,0.001526,-3.443961
14.08,-79.995422,-55.4,0,-1.494063,-3.08462,-24.599069,-3.443961,0.001526,0.001526,-3.443961
14.09,-79.995422,-55.4,0,-1.494063,-3.082661,-24.599069,-3.443961,0.001526,0.001526,-3.443961
14.1,-79.995422,-55.4,0,-1.494063,-3.08165,-24.599069,-3.443961,0.001526,0.001526,-3.443961
14.11,-79.995422,-55.4,0,-1.517092,-3.08462,-24.599069,-3.443961,0.001526,0.001526,-3.443961
14.12,-79.995422,-55.4,0,-1.471033,-3.083672,-24.599069,-3.443961,0.001526,0.001526,-3.443961
14.13,-79.995422,-55.4,0,-1.494063,-3.086642,-24.599069,-3.443961,0.001526,0.001526,-3.443961
14.14,-79.995422,-55.4,0,-1.517092,-3.083672,-24.599069,-3.443961,0.001526,0.001526,-3.443961
14.15,-79.995422,-55.4,0,-1.517092,-3.083672,-24.599069,-3.443961,0.001526,0.001526,-3.443961
14.16,-79.995422,-55.4,0,-1.540122,-3.082661,-24.599069,-3.443961,0.001526,0.001526,-3.443961
14.17,-79.995422,-55.4,0,-1.424973,-3.082661,-24.599069,-3.443961,0.001526,0.001526,-3.443961
14.18,-79.995422,-55.4,0,-1.517092,-3.083672,-24.599069,-3.443961,0.001526,0.001526,-3.443961
