TimeStamp,Reference,Position,Speed,Current,Voltage,Error,Kp x Error,Error Sum / Ti,Td x Delta Err.,PID Output
72.4,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
72.41,0.001526,23.5,0,0.238935,0,48.522164,100,0.001526,0.001526,100
72.42,0.001526,23.5,0,0.218784,0,48.522164,100,0.001526,0.001526,100
72.43,0.001526,23.5,0,0.218784,0,48.522164,100,0.001526,0.001526,100
72.44,0.001526,23.5,0,0.198633,0,48.522164,100,0.001526,0.001526,100
72.45,0.001526,23.5,0,0.218784,0,48.522164,100,0.001526,0.001526,100
72.46,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
72.47,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
72.48,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
72.49,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
72.5,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
72.51,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
72.52,0.001526,23.5,0,0.18136,0,48.522164,100,0.001526,0.001526,100
72.53,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
72.54,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
72.55,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
72.56,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
72.57,0.001526,23.5,0,0.279237,0,48.522164,100,0.001526,0.001526,100
72.58,0.001526,23.5,0,0.178481,0,48.522164,100,0.001526,0.001526,100
72.59,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
72.6,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
72.61,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
72.62,0.001526,23.5,0,0.238935,0,48.522164,100,0.001526,0.001526,100
72.63,0.001526,23.5,0,0.218784,0,48.522164,100,0.001526,0.001526,100
72.64,0.001526,23.5,0,0.218784,0,48.522164,100,0.001526,0.001526,100
72.65,0.001526,23.5,0,0.218784,0,48.522164,100,0.001526,0.001526,100
72.66,0.001526,23.5,0,0.218784,0,48.522164,100,0.001526,0.001526,100
72.67,0.001526,23.5,0,0.218784,0,48.522164,100,0.001526,0.001526,100
72.68,0.001526,23.5,0,0.178481,0,48.522164,100,0.001526,0.001526,100
72.69,0.001526,23.5,0,0.238935,0,48.522164,100,0.001526,0.001526,100
72.7,0.001526,23.5,0,0.238935,0,48.522164,100,0.001526,0.001526,100
72.71,0.001526,23.5,0,0.218784,0,48.522164,100,0.001526,0.001526,100
72.72,0.001526,23.5,0,0.29651,0,48.522164,100,0.001526,0.001526,100
72.73,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
72.74,0.001526,23.5,0,0.238935,0,48.522164,100,0.001526,0.001526,100
72.75,0.001526,23.5,0,0.178481,0,48.522164,100,0.001526,0.001526,100
72.76,0.001526,23.5,0,0.279237,0,48.522164,100,0.001526,0.001526,100
72.77,0.001526,23.5,0,0.218784,0,48.522164,100,0.001526,0.001526,100
72.78,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
72.79,0.001526,23.5,0,0.238935,0,48.522164,100,0.001526,0.001526,100
72.8,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
72.81,0.001526,23.5,0,0.238935,0,48.522164,100,0.001526,0.001526,100
72.82,0.001526,23.5,0,0.238935,0,48.522164,100,0.001526,0.001526,100
72.83,0.001526,23.5,0,0.276358,0,48.522164,100,0.001526,0.001526,100
72.84,0.001526,23.5,0,0.238935,0,48.522164,100,0.001526,0.001526,100
72.85,0.001526,23.5,0,0.336812,0,48.522164,100,0.001526,0.001526,100
72.86,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
72.87,0.001526,23.5,0,0.238935,0,48.522164,100,0.001526,0.001526,100
72.88,0.001526,23.5,0,0.238935,0,48.522164,100,0.001526,0.001526,100
72.89,0.001526,23.5,0,0.218784,0,48.522164,100,0.001526,0.001526,100
72.9,0.001526,23.5,0,0.238935,0,48.522164,100,0.001526,0.001526,100
72.91,0.001526,23.5,0,0.238935,0,48.522164,100,0.001526,0.001526,100
72.92,0.001526,23.5,0,0.198633,0,48.522164,100,0.001526,0.001526,100
72.93,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
72.94,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
72.95,0.001526,23.5,0,0.29651,0,48.522164,100,0.001526,0.001526,100
72.96,0.001526,23.5,0,0.198633,0,48.522164,100,0.001526,0.001526,100
72.97,0.001526,23.5,0,0.238935,0,48.522164,100,0.001526,0.001526,100
72.98,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
72.99,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
73,0.001526,23.5,0,0.198633,0,48.522164,100,0.001526,0.001526,100
73.01,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
73.02,0.001526,23.5,0,0.218784,0,48.522164,100,0.001526,0.001526,100
73.03,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
73.04,0.001526,23.5,0,0.238935,0,48.522164,100,0.001526,0.001526,100
73.05,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
73.06,0.001526,23.5,0,0.238935,0,48.522164,100,0.001526,0.001526,100
73.07,0.001526,23.5,0,0.238935,0,48.522164,100,0.001526,0.001526,100
73.08,0.001526,23.5,0,0.198633,0,48.522164,100,0.001526,0.001526,100
73.09,0.001526,23.5,0,0.198633,0,48.522164,100,0.001526,0.001526,100
73.1,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
73.11,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
73.12,0.001526,23.5,0,0.198633,0,48.522164,100,0.001526,0.001526,100
73.13,0.001526,23.5,0,0.238935,0,48.522164,100,0.001526,0.001526,100
73.14,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
73.15,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
73.16,0.001526,23.5,0,0.198633,0,48.522164,100,0.001526,0.001526,100
73.17,0.001526,23.5,0,0.218784,0,48.522164,100,0.001526,0.001526,100
73.18,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
73.19,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
73.2,0.001526,23.5,0,0.238935,0,48.522164,100,0.001526,0.001526,100
73.21,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
73.22,0.001526,23.5,0,0.238935,0,48.522164,100,0.001526,0.001526,100
73.23,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
73.24,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
73.25,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
73.26,0.001526,23.5,0,0.238935,0,48.522164,100,0.001526,0.001526,100
73.27,0.001526,23.5,0,0.238935,0,48.522164,100,0.001526,0.001526,100
73.28,0.001526,23.5,0,0.218784,0,48.522164,100,0.001526,0.001526,100
73.29,0.001526,23.5,0,0.238935,0,48.522164,100,0.001526,0.001526,100
73.3,0.001526,23.5,0,0.238935,0,48.522164,100,0.001526,0.001526,100
73.31,0.001526,23.5,0,0.238935,0,48.522164,100,0.001526,0.001526,100
73.32,0.001526,23.5,0,0.316661,0,48.522164,100,0.001526,0.001526,100
73.33,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
73.34,0.001526,23.5,0,0.279237,0,48.522164,100,0.001526,0.001526,100
73.35,0.001526,23.5,0,0.238935,0,48.522164,100,0.001526,0.001526,100
73.36,0.001526,23.5,0,0.279237,0,48.522164,100,0.001526,0.001526,100
73.37,0.001526,23.5,0,0.238935,0,48.522164,100,0.001526,0.001526,100
73.38,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
73.39,0.001526,23.5,0,0.238935,0,48.522164,100,0.001526,0.001526,100
73.4,0.001526,23.5,0,0.218784,0,48.522164,100,0.001526,0.001526,100
73.41,0.001526,23.5,0,0.218784,0,48.522164,100,0.001526,0.001526,100
73.42,0.001526,23.5,0,0.218784,0,48.522164,100,0.001526,0.001526,100
73.43,0.001526,23.5,0,0.198633,0,48.522164,100,0.001526,0.001526,100
73.44,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
73.45,0.001526,23.5,0,0.198633,0,48.522164,100,0.001526,0.001526,100
73.46,0.001526,23.5,0,0.198633,0,48.522164,100,0.001526,0.001526,100
73.47,0.001526,23.5,0,0.198633,0,48.522164,100,0.001526,0.001526,100
73.48,0.001526,23.5,0,0.178481,0,48.522164,100,0.001526,0.001526,100
73.49,0.001526,23.5,0,0.218784,0,48.522164,100,0.001526,0.001526,100
73.5,0.001526,23.5,0,0.238935,0,48.522164,100,0.001526,0.001526,100
73.51,0.001526,23.5,0,0.238935,0,48.522164,100,0.001526,0.001526,100
73.52,0.001526,23.5,0,0.29651,0,48.522164,100,0.001526,0.001526,100
73.53,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
73.54,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
73.55,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
73.56,0.001526,23.5,0,0.238935,0,48.522164,100,0.001526,0.001526,100
73.57,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
73.58,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
73.59,0.001526,23.5,0,0.276358,0,48.522164,100,0.001526,0.001526,100
73.6,0.001526,23.5,0,0.218784,0,48.522164,100,0.001526,0.001526,100
73.61,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
73.62,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
73.63,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
73.64,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
73.65,0.001526,23.5,0,0.259086,0,48.522164,100,0.001526,0.001526,100
73.66,0.001526,23.5,0,0.218784,0,48.522164,100,0.001526,0.001526,100
73.67,0.001526,23.5,0,0.238935,0,48.522164,100,0.001526,0.001526,100
73.68,0.001526,23.5,0,0.198633,0,48.522164,100,0.001526,0.001526,100
73.69,0.001526,23.5,0,0.29651,0,48.522164,100,0.001526,0.001526,100
73.7,0.001526,23.5,0,0.218784,0,48.522164,100,0.001526,0.001526,100
73.71,0.001526,23.5,0,0.276358,0,48.522164,100,0.001526,0.001526,100
73.72,0.001526,23.5,0,0.178481,0,48.522164,100,0.001526,0.001526,100
73.73,0.001526,23.5,0,0.238935,0,48.522164,100,0.001526,0.001526,100
73.74,0.001526,23.5,0,0.279237,0,48.522164,100,0.001526,0.001526,100
