TimeStamp,Reference,Position,Speed,Current,Voltage,Error,Kp x Error,Error Sum / Ti,Td x Delta Err.,PID Output
4.22,-79.995422,-73.48,0,-0.449082,-0.844377,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.23,-79.995422,-73.48,0,-0.449082,-0.844646,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.24,-79.995422,-73.48,0,-0.449082,-0.844646,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.25,-79.995422,-73.48,0,-0.449082,-0.845183,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.26,-79.995422,-73.48,0,-0.449082,-0.844126,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.27,-79.995422,-73.48,0,-0.443325,-0.844646,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.28,-79.995422,-73.48,0,-0.443325,-0.843857,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.29,-79.995422,-73.48,0,-0.449082,-0.844377,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.3,-79.995422,-73.48,0,-0.463476,-0.844126,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.31,-79.995422,-73.48,0,-0.449082,-0.844646,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.32,-79.995422,-73.48,0,-0.443325,-0.842514,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.33,-79.995422,-73.48,0,-0.449082,-0.844646,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.34,-79.995422,-73.48,0,-0.457719,-0.844377,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.35,-79.995422,-73.48,0,-0.449082,-0.844126,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.36,-79.995422,-73.48,0,-0.449082,-0.844377,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.37,-79.995422,-73.48,0,-0.449082,-0.844126,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.38,-79.995422,-73.48,0,-0.449082,-0.844646,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.39,-79.995422,-73.48,0,-0.449082,-0.844377,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.4,-79.995422,-73.48,0,-0.449082,-0.843588,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.41,-79.995422,-73.48,0,-0.469234,-0.844377,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.42,-79.995422,-73.48,0,-0.457719,-0.844646,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.43,-79.995422,-73.48,0,-0.449082,-0.843857,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.44,-79.995422,-73.48,0,-0.428931,-0.844377,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.45,-79.995422,-73.48,0,-0.449082,-0.844126,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.46,-79.995422,-73.48,0,-0.449082,-0.843857,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.47,-79.995422,-73.48,0,-0.428931,-0.844126,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.48,-79.995422,-73.48,0,-0.437567,-0.844377,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.49,-79.995422,-73.48,0,-0.428931,-0.844126,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.5,-79.995422,-73.48,0,-0.423174,-0.844646,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.51,-79.995422,-73.48,0,-0.428931,-0.844377,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.52,-79.995422,-73.48,0,-0.449082,-0.844126,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.53,-79.995422,-73.48,0,-0.391508,-0.844377,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.54,-79.995422,-73.48,0,-0.469234,-0.844126,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.55,-79.995422,-73.48,0,-0.449082,-0.843857,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.56,-79.995422,-73.48,0,-0.449082,-0.844377,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.57,-79.995422,-73.48,0,-0.423174,-0.844646,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.58,-79.995422,-73.48,0,-0.469234,-0.844126,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.59,-79.995422,-73.48,0,-0.428931,-0.844377,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.6,-79.995422,-73.48,0,-0.449082,-0.844126,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.61,-79.995422,-73.48,0,-0.428931,-0.844377,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.62,-79.995422,-73.48,0,-0.423174,-0.844377,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.63,-79.995422,-73.48,0,-0.449082,-0.844646,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.64,-79.995422,-73.48,0,-0.428931,-0.843857,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.65,-79.995422,-73.48,0,-0.449082,-0.844646,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.66,-79.995422,-73.48,0,-0.449082,-0.843857,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.67,-79.995422,-73.48,0,-0.457719,-0.843857,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.68,-79.995422,-73.48,0,-0.449082,-0.844126,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.69,-79.995422,-73.48,0,-0.449082,-0.844377,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.7,-79.995422,-73.48,0,-0.469234,-0.843588,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.71,-79.995422,-73.48,0,-0.469234,-0.844126,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.72,-79.995422,-73.48,0,-0.449082,-0.844126,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.73,-79.995422,-73.48,0,-0.443325,-0.844126,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.74,-79.995422,-73.48,0,-0.449082,-0.844646,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.75,-79.995422,-73.48,0,-0.469234,-0.844126,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.76,-79.995422,-73.48,0,-0.457719,-0.844377,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.77,-79.995422,-73.48,0,-0.428931,-0.844126,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.78,-79.995422,-73.48,0,-0.449082,-0.844377,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.79,-79.995422,-73.48,0,-0.449082,-0.844126,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.8,-79.995422,-73.48,0,-0.449082,-0.844646,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.81,-79.995422,-73.48,0,-0.437567,-0.844126,-6.514076,-0.907912,0.001526,0.001526,-0.907912
4.82,-79.995422,-73.48,0,-0.469234,-0.844646,-6.514076,-0.907912,0.001526,0.001526,-0.907912
