TimeStamp,Reference,Position,Speed,Current,Voltage,Error,Kp x Error,Error Sum / Ti,Td x Delta Err.,PID Output
0.58,15.001144,15.72,0,-0.688017,-1.300071,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.59,15.001144,15.72,0,-0.664987,-1.301324,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.6,15.001144,15.72,0,-0.641958,-1.299218,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.61,15.001144,15.72,0,-0.711047,-1.301324,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.61,15.001144,15.72,0,-0.711047,-1.301324,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.62,15.001144,15.72,0,-0.572868,-1.30175,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.63,15.001144,15.72,0,-0.616049,-1.300071,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.64,15.001144,15.72,0,-0.618928,-1.300924,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.65,15.001144,15.72,0,-0.641958,-1.302177,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.66,15.001144,15.72,0,-0.688017,-1.30175,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.67,15.001144,15.72,0,-0.641958,-1.300498,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.68,15.001144,15.72,0,-0.641958,-1.304283,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.69,15.001144,15.72,0,-0.641958,-1.300071,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.7,15.001144,15.72,0,-0.711047,-1.301324,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.71,15.001144,15.72,0,-0.595898,-1.301324,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.72,15.001144,15.72,0,-0.569989,-1.30175,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.73,15.001144,15.72,0,-0.731198,-1.300924,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.74,15.001144,15.72,0,-0.711047,-1.301324,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.75,15.001144,15.72,0,-0.664987,-1.300498,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.76,15.001144,15.72,0,-0.618928,-1.300924,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.77,15.001144,15.72,0,-0.641958,-1.299645,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.78,15.001144,15.72,0,-0.641958,-1.296259,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.79,15.001144,15.72,0,-0.641958,-1.301324,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.8,15.001144,15.72,0,-0.618928,-1.300924,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.81,15.001144,15.72,0,-0.664987,-1.300924,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.82,15.001144,15.72,0,-0.618928,-1.300924,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.83,15.001144,15.72,0,-0.641958,-1.30303,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.84,15.001144,15.72,0,-0.641958,-1.301324,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.85,15.001144,15.72,0,-0.618928,-1.300924,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.86,15.001144,15.72,0,-0.641958,-1.298792,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.87,15.001144,15.72,0,-0.595898,-1.300924,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.88,15.001144,15.72,0,-0.688017,-1.301324,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.89,15.001144,15.72,0,-0.618928,-1.300924,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.9,15.001144,15.72,0,-0.757107,-1.301324,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.91,15.001144,15.72,0,-0.572868,-1.300924,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.92,15.001144,15.72,0,-0.688017,-1.295833,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.93,15.001144,15.72,0,-0.549838,-1.302177,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.93,15.001144,15.72,0,-0.549838,-1.302177,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.94,15.001144,15.72,0,-0.664987,-1.300498,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.95,15.001144,15.72,0,-0.688017,-1.303457,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.96,15.001144,15.72,0,-0.664987,-1.300924,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.97,15.001144,15.72,0,-0.618928,-1.301324,-0.7187,-1.438926,0.001526,0.001526,-1.438926
0.98,15.001144,15.72,0,-0.595898,-1.302177,-0.7187,-1.438926,0.001526,0.001526,-1.438926
