TimeStamp	Reference	Position	Speed	Current	Voltage	Error	Kp x Error	Error Sum / Ti	Td x Delta PV	PID Output			9.9	-1	2.5	-9.9
293.42	0.001526	0	0	-0.034545	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.43	0.001526	0	0	-0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.44	0.001526	0	0	-0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.45	0.001526	0	0	0.080605	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.46	0.001526	0	0	-0.057575	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.47	0.001526	0	0	-0.080605	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.48	0.001526	0	0	-0.057575	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.49	0.001526	0	0	-0.057575	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.5	0.001526	0	0	0.034545	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.51	0.001526	0	0	0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.52	0.001526	0	0	0.057575	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.53	0.001526	0	0	-0.034545	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.54	0.001526	0	0	-0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.55	0.001526	0	0	-0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.56	0.001526	0	0	-0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.57	0.001526	0	0	0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.58	0.001526	0	0	-0.034545	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.59	0.001526	0	0	0.057575	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.6	0.001526	0	0	0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.61	0.001526	0	0	0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.61	0.001526	0	0	0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.62	0.001526	0	0	-0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.63	0.001526	0	0	0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.64	0.001526	0	0	-0.034545	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.65	0.001526	0	0	-0.034545	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.66	0.001526	0	0	-0.103634	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.67	0.001526	0	0	0.057575	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.68	0.001526	0	0	-0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.69	0.001526	0	0	0.034545	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.7	0.001526	0	0	0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.71	0.001526	0	0	0.057575	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.72	0.001526	0	0	0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.73	0.001526	0	0	0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.74	0.001526	0	0	0.034545	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.75	0.001526	0	0	-0.057575	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.76	0.001526	0	0	0.034545	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.77	0.001526	0	0	-0.034545	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.77	0.001526	0	0	-0.034545	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.78	0.001526	0	0	-0.080605	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.79	0.001526	0	0	0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.8	0.001526	0	0	0.057575	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.81	0.001526	0	0	-0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.82	0.001526	0	0	0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.83	0.001526	0	0	-0.034545	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.84	0.001526	0	0	-0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.85	0.001526	0	0	-0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.86	0.001526	0	0	0.034545	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.87	0.001526	0	0	0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.88	0.001526	0	0	0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.89	0.001526	0	0	0.057575	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.9	0.001526	0	0	-0.034545	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.91	0.001526	0	0	0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.92	0.001526	0	0	-0.034545	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.93	0.001526	0	0	-0.057575	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.93	0.001526	0	0	-0.057575	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.94	0.001526	0	0	-0.034545	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.95	0.001526	0	0	-0.057575	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.96	0.001526	0	0	0.034545	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.97	0.001526	0	0	-0.057575	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.98	0.001526	0	0	0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
293.99	0.001526	0	0	-0.034545	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294	0.001526	0	0	-0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294.01	0.001526	0	0	-0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294.02	0.001526	0	0	0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294.03	0.001526	0	0	-0.034545	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294.04	0.001526	0	0	-0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294.05	0.001526	0	0	0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294.06	0.001526	0	0	0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294.07	0.001526	0	0	-0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294.08	0.001526	0	0	-0.057575	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294.09	0.001526	0	0	-0.080605	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294.1	0.001526	0	0	-0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294.11	0.001526	0	0	-0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294.12	0.001526	0	0	-0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294.13	0.001526	0	0	-0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294.14	0.001526	0	0	0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294.15	0.001526	0	0	0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294.16	0.001526	0	0	0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294.17	0.001526	0	0	-0.057575	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294.18	0.001526	0	0	-0.034545	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294.19	0.001526	0	0	-0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294.2	0.001526	0	0	-0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294.21	0.001526	0	0	-0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294.22	0.001526	0	0	0.034545	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294.23	0.001526	0	0	0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294.24	0.001526	0	0	0.034545	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294.25	0.001526	0	0	-0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294.26	0.001526	0	0	-0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294.27	0.001526	0	0	-0.034545	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294.28	0.001526	0	0	-0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294.29	0.001526	0	0	-0.034545	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294.3	0.001526	0	0	0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294.31	0.001526	0	0	-0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294.32	0.001526	0	0	0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294.33	0.001526	0	0	-0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526						
294.34	0.001526	0	0	0.034545	0	0.001526	0.001526	0.001526	0.001526	0.001526						
0.01	0.001526	0	0	0.011515	9.639437	0.001526	0.001526	-0.27924	11.180285	10.899519						
0.02	0.416571	0.06	0.125	4.231738	0.627796	0.355535	1.487755	-0.190738	-0.547799	0.746166						
0.03	0.834668	0.14	0.25	0.195754	1.976085	0.694285	2.909895	0.071717	-0.712596	2.265965						
0.04	1.249714	0.18	0.125	0.748471	4.095502	1.069657	4.487678	0.511177	-0.355535	4.640269						
0.05	1.667811	0.22	0.125	1.695574	6.026623	1.445029	6.065461	1.139849	-0.383001	6.819257						
0.06	2.082856	0.28	0.125	2.29435	7.970618	1.80209	7.563897	1.951629	-0.520333	8.992142						
0.07	2.500954	0.36	0.25	2.824037	9.922315	2.140841	8.986038	2.937362	-0.712596	11.207752						
0.07	2.500954	0.36	0.25	2.824037	9.922315	2.140841	8.986038	2.937362	-0.712596	11.207752						
0.08	2.915999	0.48	0.375	4.392947	11.709354	2.433814	10.215915	4.078737	-1.097124	13.194476						
0.09	3.334096	0.68	0.5	6.652753	13.01324	2.653544	11.140612	5.351339	-1.78378	14.705119						
0.1	3.749142	1.04	1	8.958618	13.092716	2.708476	11.369497	6.691081	-3.23949	14.818036						
0.11	4.167239	1.58	1.5	8.6362	12.37881	2.586404	10.856794	8.012512	-4.859998	14.006256						
0.12	4.582284	2.22	1.625	7.251529	11.852864	2.360571	9.910735	9.248493	-5.766384	13.389792						
0.13	5.000381	2.74	1.125	7.435768	13.403492	2.259861	9.486534	10.402075	-4.667735	15.217823						
0.14	5.415427	3.14	1	10.133141	15.461471	2.27512	9.550622	11.537346	-3.596551	17.488365						
0.15	5.833524	3.68	1.375	13.43217	14.878591	2.153048	9.037919	12.6421	-4.859998	16.816968						
0.16	6.248569	4.4	1.875	11.632961	13.188986	1.847868	7.756161	13.643091	-6.480507	14.915694						
0.17	6.666667	5.12	1.75	8.379993	12.816512	1.545739	6.48661	14.488441	-6.480507	14.491493						
0.18	7.081712	5.74	1.5	7.712127	13.491065	1.341268	5.629053	15.211719	-5.574121	15.2636						
0.19	7.499809	6.34	1.5	8.72832	13.539247	1.15816	4.859998	15.834287	-5.409323	15.28191						
0.2	7.917906	7	1.625	9.073768	12.627662	0.917067	3.846799	16.353094	-5.931182	14.26566						
0.21	8.332952	7.64	1.625	7.942425	12.282477	0.691234	2.897688	16.75288	-5.766384	13.881132						
0.22	8.751049	8.2	1.375	7.712127	12.675859	0.550851	2.30869	17.064164	-5.024796	14.345006						
0.23	9.166094	8.74	1.25	8.267722	12.579465	0.425727	1.78378	17.308309	-4.859998	14.229038						
0.23	9.166094	8.74	1.25	8.267722	12.579465	0.425727	1.78378	17.308309	-4.859998	14.229038						
0.24	9.584192	9.28	1.25	8.172724	12.29431	0.303655	1.271077	17.488365	-4.859998	13.896391						
0.25	9.999237	9.78	1.25	7.689097	12.434874	0.218204	0.910964	17.619593	-4.502937	14.024567						
0.26	9.999237	10.22	1.125	8.175603	11.292927	-0.221256	-0.935378	17.616541	-3.953613	12.724498						
0.27	9.999237	10.6	0.875	6.491544	10.114981	-0.602731	-2.537575	17.409018	-3.431754	11.436637						
0.28	9.999237	10.9	0.75	4.646276	9.350254	-0.901808	-3.791867	17.033646	-2.690166	10.548562						
0.29	9.999237	11.12	0.5	3.906441	8.678337	-1.121538	-4.716564	16.527047	-1.976043	9.831388						
0.3	9.999237	11.24	0.25	3.607053	8.488265	-1.24361	-5.229267	15.934997	-1.097124	9.605554						
0.31	9.999237	11.26	0	3.514933	8.684023	-1.261921	-5.305562	15.306325	-0.163272	9.83444						
0.32	9.999237	11.22	-0.125	3.146456	8.774763	-1.222248	-5.137713	14.686809	0.358587	9.904631						
0.33	9.999237	11.18	-0.125	3.077366	8.394556	-1.182574	-4.972915	14.082551	0.358587	9.465171						
0.34	9.999237	11.14	-0.125	2.985246	8.005977	-1.142901	-4.805066	13.502708	0.358587	9.053178						
0.35	9.999237	11.12	-0.125	2.777978	7.427232	-1.121538	-4.716564	12.935073	0.19379	8.409247						
0.36	9.999237	11.12	0	2.616769	6.747606	-1.121538	-4.716564	12.373541	0.001526	7.655451						
0.37	9.999237	11.12	0	2.501619	6.269741	-1.121538	-4.716564	11.812009	0.001526	7.093919						
0.38	9.999237	11.12	0	2.36344	5.785558	-1.121538	-4.716564	11.250477	0.001526	6.532387						
0.39	9.999237	11.12	0	2.133141	5.24327	-1.121538	-4.716564	10.688945	0.001526	5.970855						
0.4	9.999237	11.1	0	2.064052	5.010967	-1.103227	-4.637217	10.130465	0.166323	5.656519						
0.41	9.999237	11.1	0	1.971932	4.339168	-1.103227	-4.637217	9.578088	0.001526	4.939345						
0.42	9.999237	11.1	0	1.718604	3.857038	-1.103227	-4.637217	9.025711	0.001526	4.386969						
0.43	9.999237	11.08	0	1.554516	3.617158	-1.081865	-4.548714	8.479438	0.19379	4.121462						
0.44	9.999237	11.06	0	1.462397	3.182057	-1.063554	-4.472419	7.942321	0.166323	3.633173						
0.45	9.999237	11.06	0	1.370277	2.602648	-1.063554	-4.472419	7.411307	0.001526	2.937362						
0.46	9.999237	11.04	0	0.981648	2.358614	-1.042191	-4.380865	6.883345	0.19379	2.693217						
0.47	9.999237	11	-0.125	0.93271	2.216389	-1.002518	-4.216068	6.370642	0.358587	2.510109						
0.48	9.999237	10.98	-0.125	0.978769	1.686383	-0.981155	-4.124514	5.873198	0.19379	1.939422						
0.49	9.999237	10.96	0	0.633321	1.300498	-0.962844	-4.048219	5.387961	0.166323	1.503014						
0.5	9.999237	10.94	0	0.495142	1.012804	-0.941482	-3.959716	4.911879	0.19379	1.142901						
0.51	9.999237	10.9	-0.125	0.379993	0.867283	-0.901808	-3.791867	4.448005	0.358587	1.011673						
0.52	9.999237	10.86	-0.125	0.403023	0.626371	-0.862135	-3.62707	4.008545	0.358587	0.737011						
0.53	9.999237	10.84	0	0.333933	0.192666	-0.840772	-3.535515	3.581292	0.19379	0.236515						
0.54	9.999237	10.8	-0.125	0.126664	0.096365	-0.801099	-3.370718	3.169299	0.358587	0.154116						
0.55	9.999237	10.78	-0.125	0.034545	-0.33738	-0.782788	-3.291371	2.772564	0.166323	-0.355535						
0.55	9.999237	10.78	-0.125	0.034545	-0.33738	-0.782788	-3.291371	2.772564	0.166323	-0.355535						
0.56	9.999237	10.76	-0.125	-0.126664	-0.578188	-0.761425	-3.202869	2.384985	0.19379	-0.627146						
0.57	9.999237	10.74	0	-0.261965	-0.867549	-0.743114	-3.126574	2.009613	0.166323	-0.953689						
0.58	9.999237	10.72	0	-0.426053	-1.108535	-0.721752	-3.035019	1.643397	0.19379	-1.200885						
0.59	9.999237	10.68	-0.125	-0.518172	-1.107831	-0.682078	-2.870222	1.289387	0.358587	-1.225299						
0.6	9.999237	10.66	0	-0.541202	-1.493654	-0.660716	-2.778668	0.953689	0.19379	-1.634241						
0.61	9.999237	10.62	-0.125	-0.725441	-1.446389	-0.621042	-2.61387	0.633249	0.358587	-1.625086						
0.62	9.999237	10.6	0	-0.725441	-1.829129	-0.602731	-2.537575	0.325017	0.166323	-2.049287						
0.63	9.999237	10.56	-0.125	-0.88665	-1.782163	-0.563058	-2.369726	0.035096	0.358587	-1.979095						
0.64	9.999237	10.52	-0.125	-0.81756	-1.87969	-0.523384	-2.201877	-0.239567	0.358587	-2.085908						
0.65	9.999237	10.48	-0.125	-0.88665	-1.928519	-0.480659	-2.024872	-0.489815	0.386053	-2.131685						
0.66	9.999237	10.44	-0.125	-0.88665	-1.97483	-0.440986	-1.857023	-0.721752	0.358587	-2.223239						
0.67	9.999237	10.4	-0.125	-0.955739	-2.022996	-0.401312	-1.689174	-0.932326	0.358587	-2.265965						
0.68	9.999237	10.34	-0.125	-0.978769	-1.82973	-0.343328	-1.448081	-1.121538	0.523384	-2.049287						
0.69	9.999237	10.28	-0.125	-0.84059	-1.732291	-0.282292	-1.19173	-1.27718	0.550851	-1.921111						
0.7	9.999237	10.22	-0.125	-0.79453	-1.637664	-0.221256	-0.935378	-1.405356	0.550851	-1.792935						
0.71	9.999237	10.16	-0.25	-0.771501	-1.493164	-0.163272	-0.691234	-1.499962	0.523384	-1.670863						
0.71	9.999237	10.16	-0.25	-0.771501	-1.493164	-0.163272	-0.691234	-1.499962	0.523384	-1.670863						
0.72	9.999237	10.1	-0.25	-0.679381	-1.300498	-0.102235	-0.434882	-1.567102	0.550851	-1.454185						
0.73	9.999237	10.06	-0.125	-0.587262	-1.397289	-0.062562	-0.267033	-1.609827	0.358587	-1.521324						
0.74	9.999237	10	-0.125	-0.633321	-1.012141	-0.001526	-0.010681	-1.628138	0.550851	-1.09102						
0.75	9.999237	9.96	-0.125	-0.449082	-1.011498	0.038148	0.154116	-1.618982	0.358587	-1.109331						
0.76	9.999237	9.92	-0.125	-0.472112	-0.8191	0.077821	0.321965	-1.591516	0.358587	-0.914015						
0.77	9.999237	9.9	0	-0.403023	-0.867834	0.099184	0.410468	-1.545739	0.19379	-0.944533						
0.78	9.999237	9.88	-0.125	-0.403023	-0.770412	0.117494	0.489815	-1.493858	0.166323	-0.840772						
0.79	9.999237	9.88	0	-0.449082	-0.866998	0.117494	0.489815	-1.435874	0.001526	-0.947585						
0.8	9.999237	9.86	0	-0.449082	-0.57762	0.138857	0.578317	-1.371786	0.19379	-0.602731						
0.81	9.999237	9.86	0	-0.310903	-0.674111	0.138857	0.578317	-1.304646	0.001526	-0.727855						
0.82	9.999237	9.86	0	-0.308024	-0.626166	0.138857	0.578317	-1.234455	0.001526	-0.657664						
0.83	9.999237	9.86	0	-0.308024	-0.530169	0.138857	0.578317	-1.167315	0.001526	-0.590524						
0.84	9.999237	9.86	0	-0.241814	-0.481824	0.138857	0.578317	-1.097124	0.001526	-0.520333						
0.85	9.999237	9.86	0	-0.218784	-0.433641	0.138857	0.578317	-1.029984	0.001526	-0.453193						
0.86	9.999237	9.86	0	-0.195754	-0.385577	0.138857	0.578317	-0.959792	0.001526	-0.383001						
0.87	9.999237	9.86	0	-0.195754	-0.288905	0.138857	0.578317	-0.892653	0.001526	-0.315862						
0.87	9.999237	9.86	0	-0.195754	-0.288905	0.138857	0.578317	-0.892653	0.001526	-0.315862						
0.88	9.999237	9.86	0	-0.195754	-0.240833	0.138857	0.578317	-0.822461	0.001526	-0.24567						
0.89	9.999237	9.86	0	-0.149694	-0.192666	0.138857	0.578317	-0.755322	0.001526	-0.178531						
0.9	9.999237	9.86	0	-0.057575	-0.144405	0.138857	0.578317	-0.68513	0.001526	-0.108339						
0.91	9.999237	9.86	0	-0.126664	-0.048197	0.138857	0.578317	-0.61799	0.001526	-0.041199						
0.92	9.999237	9.86	0	-0.011515	0	0.138857	0.578317	-0.547799	0.001526	0.028992						
0.93	9.999237	9.86	0	-0.011515	0.04826	0.138857	0.578317	-0.480659	0.001526	0.096132						
0.94	9.999237	9.86	0	0.080605	0.144452	0.138857	0.578317	-0.410468	0.001526	0.166323						
0.95	9.999237	9.86	0	0.057575	0.192666	0.138857	0.578317	-0.343328	0.001526	0.233463						
0.96	9.999237	9.86	0	0.080605	0.240986	0.138857	0.578317	-0.273136	0.001526	0.303655						
0.97	9.999237	9.86	0	0.034545	0.289094	0.138857	0.578317	-0.205997	0.001526	0.370794						
0.98	9.999237	9.86	0	0.149694	0.385333	0.138857	0.578317	-0.135805	0.001526	0.440986						
0.99	9.999237	9.86	0	0.218784	0.433775	0.138857	0.578317	-0.068666	0.001526	0.508125						
1	9.999237	9.86	0	0.195754	0.481666	0.138857	0.578317	0.001526	0.001526	0.578317						
1.01	9.999237	9.86	0	0.218784	0.530006	0.138857	0.578317	0.071717	0.001526	0.648508						
1.02	9.999237	9.86	0	0.241814	0.626166	0.138857	0.578317	0.138857	0.001526	0.715648						
1.03	9.999237	9.86	0	0.356963	0.674553	0.138857	0.578317	0.209049	0.001526	0.78584						
1.04	9.999237	9.86	0	0.356963	0.722499	0.138857	0.578317	0.276188	0.001526	0.852979						
1.05	9.999237	9.86	0	0.356963	0.770918	0.138857	0.578317	0.34638	0.001526	0.923171						
1.06	9.999237	9.86	0	0.449082	0.867549	0.138857	0.578317	0.413519	0.001526	0.990311						
1.07	9.999237	9.86	0	0.449082	0.916647	0.138857	0.578317	0.483711	0.001526	1.060502						
1.08	9.999237	9.86	0	0.426053	0.963332	0.138857	0.578317	0.550851	0.001526	1.127642						
1.09	9.999237	9.86	0	0.472112	1.060686	0.138857	0.578317	0.621042	0.001526	1.197833						
1.1	9.999237	9.86	0	0.426053	1.107831	0.138857	0.578317	0.688182	0.001526	1.264973						
1.11	9.999237	9.86	0	0.495142	1.156732	0.138857	0.578317	0.758373	0.001526	1.335164						
1.12	9.999237	9.86	0	0.564232	1.204559	0.138857	0.578317	0.825513	0.001526	1.402304						
1.13	9.999237	9.86	0	0.587262	1.300498	0.138857	0.578317	0.895705	0.001526	1.472496						
1.14	9.999237	9.86	0	0.587262	1.348664	0.138857	0.578317	0.962844	0.001526	1.539635						
1.15	9.999237	9.86	0	0.656351	1.396831	0.138857	0.578317	1.033036	0.001526	1.609827						
1.16	9.999237	9.86	0	0.633321	1.444523	0.138857	0.578317	1.100175	0.001526	1.676967						
1.17	9.999237	9.86	0	0.748471	1.540825	0.138857	0.578317	1.170367	0.001526	1.747158						
1.18	9.999237	9.86	0	0.702411	1.592071	0.138857	0.578317	1.237507	0.001526	1.814298						
1.19	9.999237	9.86	0	0.702411	1.639241	0.138857	0.578317	1.307698	0.001526	1.884489						
1.19	9.999237	9.86	0	0.702411	1.639241	0.138857	0.578317	1.307698	0.001526	1.884489						
1.2	9.999237	9.86	0	0.79453	1.686901	0.138857	0.578317	1.374838	0.001526	1.951629						
1.21	9.999237	9.86	0	0.84059	1.783296	0.138857	0.578317	1.445029	0.001526	2.02182						
1.22	9.999237	9.86	0	0.88665	1.82973	0.138857	0.578317	1.512169	0.001526	2.08896						
1.23	9.999237	9.86	0	0.88665	1.87969	0.138857	0.578317	1.582361	0.001526	2.159152						
1.24	9.999237	9.86	0	0.93271	1.927887	0.138857	0.578317	1.6495	0.001526	2.226291						
1.25	9.999237	9.86	0	0.88665	2.022996	0.138857	0.578317	1.719692	0.001526	2.296483						
1.26	9.999237	9.86	0	0.88665	2.070484	0.138857	0.578317	1.786831	0.001526	2.363622						
1.27	9.999237	9.86	0	1.070889	2.119329	0.138857	0.578317	1.857023	0.001526	2.433814						
1.28	9.999237	9.86	0	1.027708	2.164653	0.138857	0.578317	1.924163	0.001526	2.500954						
1.29	9.999237	9.86	0	1.093919	2.264572	0.138857	0.578317	1.994354	0.001526	2.571145						
1.3	9.999237	9.86	0	1.139978	2.312754	0.138857	0.578317	2.061494	0.001526	2.638285						
1.31	9.999237	9.86	0	1.093919	2.360162	0.138857	0.578317	2.131685	0.001526	2.708476						
1.32	9.999237	9.86	0	1.116949	2.45569	0.138857	0.578317	2.198825	0.001526	2.775616						
1.33	9.999237	9.86	0	1.139978	2.49732	0.138857	0.578317	2.269017	0.001526	2.845808						
1.34	9.999237	9.86	0	1.116949	2.554451	0.138857	0.578317	2.336156	0.001526	2.912947						
1.35	9.999237	9.86	0	1.163008	2.603501	0.138857	0.578317	2.406348	0.001526	2.983139						
1.35	9.999237	9.86	0	1.163008	2.603501	0.138857	0.578317	2.406348	0.001526	2.983139						
1.36	9.999237	9.86	0	1.211947	2.698213	0.138857	0.578317	2.473487	0.001526	3.050278						
1.37	9.999237	9.86	0	1.304066	2.74904	0.138857	0.578317	2.543679	0.001526	3.12047						
1.38	9.999237	9.86	0	1.370277	2.795437	0.138857	0.578317	2.610819	0.001526	3.18761						
1.39	9.999237	9.86	0	1.304066	2.844566	0.138857	0.578317	2.68101	0.001526	3.257801						
1.4	9.999237	9.86	0	1.327096	2.940992	0.138857	0.578317	2.74815	0.001526	3.324941						
1.41	9.999237	9.86	0	1.373156	2.990184	0.138857	0.578317	2.818341	0.001526	3.395132						
1.42	9.999237	9.86	0	1.442245	3.037418	0.138857	0.578317	2.885481	0.001526	3.462272						
1.43	9.999237	9.86	0	1.373156	3.08462	0.138857	0.578317	2.955673	0.001526	3.532464						
1.44	9.999237	9.86	0	1.419216	3.182057	0.138857	0.578317	3.022812	0.001526	3.599603						
1.45	9.999237	9.86	0	1.485426	3.232387	0.138857	0.578317	3.093004	0.001526	3.669795						
1.46	9.999237	9.86	0	1.462397	3.280631	0.138857	0.578317	3.160143	0.001526	3.736934						
1.47	9.999237	9.86	0	1.603454	3.373803	0.138857	0.578317	3.230335	0.001526	3.807126						
1.48	9.999237	9.86	0	1.554516	3.425365	0.138857	0.578317	3.297475	0.001526	3.874266						
1.49	9.999237	9.86	0	1.603454	3.472472	0.138857	0.578317	3.367666	0.001526	3.944457						
1.5	9.999237	9.86	0	1.554516	3.520701	0.138857	0.578317	3.434806	0.001526	4.011597						
1.51	9.999237	9.86	0	1.603454	3.618343	0.138857	0.578317	3.504997	0.001526	4.081788						
1.51	9.999237	9.86	0	1.603454	3.618343	0.138857	0.578317	3.504997	0.001526	4.081788						
1.52	9.999237	9.86	0	1.603454	3.664187	0.138857	0.578317	3.572137	0.001526	4.148928						
1.53	9.999237	9.86	0	1.603454	3.7124	0.138857	0.578317	3.642329	0.001526	4.21912						
1.54	9.999237	9.86	0	1.626484	3.760613	0.138857	0.578317	3.709468	0.001526	4.286259						
1.55	9.999237	9.86	0	1.718604	3.85459	0.138857	0.578317	3.77966	0.001526	4.356451						
1.56	9.999237	9.86	0	1.718604	3.967469	0.138857	0.578317	3.846799	0.001526	4.42359						
1.57	9.999237	9.86	0	1.695574	3.95476	0.138857	0.578317	3.916991	0.001526	4.493782						
1.58	9.999237	9.86	0	1.718604	4.002989	0.138857	0.578317	3.984131	0.001526	4.560922						
1.59	9.999237	9.86	0	1.741634	4.099446	0.138857	0.578317	4.054322	0.001526	4.631113						
1.6	9.999237	9.86	0	1.810723	4.143684	0.138857	0.578317	4.121462	0.001526	4.698253						
1.61	9.999237	9.86	0	1.810723	4.193155	0.138857	0.578317	4.191653	0.001526	4.768444						
1.62	9.999237	9.86	0	1.810723	4.238659	0.138857	0.578317	4.258793	0.001526	4.835584						
1.63	9.999237	9.86	0	1.833753	4.337747	0.138857	0.578317	4.328985	0.001526	4.905776						
1.64	9.999237	9.86	0	1.810723	4.388819	0.138857	0.578317	4.396124	0.001526	4.972915						
1.65	9.999237	9.86	0	1.899964	4.421243	0.138857	0.578317	4.466316	0.001526	5.043107						
1.66	9.999237	9.86	0	1.925873	4.533505	0.138857	0.578317	4.533455	0.001526	5.110246						
1.67	9.999237	9.86	0	1.971932	4.581734	0.138857	0.578317	4.603647	0.001526	5.180438						
1.68	9.999237	9.86	0	1.971932	4.629963	0.138857	0.578317	4.670787	0.001526	5.247578						
