TimeStamp,Reference,Position,Speed,Current,Voltage,Error,Kp x Error,Error Sum / Ti,Td x Delta Err.,PID Output
22.5,9.999237,9.48,0,0.558474,0.497166,0.523384,0.523384,0.001526,0.001526,0.523384
22.51,9.999237,9.48,0,0.518172,0.497324,0.523384,0.523384,0.001526,0.001526,0.523384
22.52,9.999237,9.48,0,0.558474,0.497166,0.523384,0.523384,0.001526,0.001526,0.523384
22.53,9.999237,9.48,0,0.518172,0.497166,0.523384,0.523384,0.001526,0.001526,0.523384
22.54,9.999237,9.48,0,0.538323,0.497008,0.523384,0.523384,0.001526,0.001526,0.523384
22.55,9.999237,9.48,0,0.457719,0.497008,0.523384,0.523384,0.001526,0.001526,0.523384
22.56,9.999237,9.48,0,0.538323,0.496851,0.523384,0.523384,0.001526,0.001526,0.523384
22.57,9.999237,9.48,0,0.578625,0.497324,0.523384,0.523384,0.001526,0.001526,0.523384
22.58,9.999237,9.48,0,0.558474,0.497324,0.523384,0.523384,0.001526,0.001526,0.523384
22.59,9.999237,9.48,0,0.578625,0.497008,0.523384,0.523384,0.001526,0.001526,0.523384
22.6,9.999237,9.48,0,0.578625,0.497008,0.523384,0.523384,0.001526,0.001526,0.523384
22.61,9.999237,9.48,0,0.558474,0.497166,0.523384,0.523384,0.001526,0.001526,0.523384
22.62,9.999237,9.48,0,0.558474,0.497008,0.523384,0.523384,0.001526,0.001526,0.523384
22.63,9.999237,9.48,0,0.558474,0.497008,0.523384,0.523384,0.001526,0.001526,0.523384
22.64,9.999237,9.48,0,0.538323,0.497008,0.523384,0.523384,0.001526,0.001526,0.523384
22.65,9.999237,9.48,0,0.558474,0.497324,0.523384,0.523384,0.001526,0.001526,0.523384
22.66,9.999237,9.48,0,0.575747,0.497166,0.523384,0.523384,0.001526,0.001526,0.523384
22.67,9.999237,9.48,0,0.595898,0.497166,0.523384,0.523384,0.001526,0.001526,0.523384
22.68,9.999237,9.48,0,0.498021,0.496693,0.523384,0.523384,0.001526,0.001526,0.523384
22.69,9.999237,9.48,0,0.575747,0.497008,0.523384,0.523384,0.001526,0.001526,0.523384
22.7,9.999237,9.48,0,0.498021,0.497324,0.523384,0.523384,0.001526,0.001526,0.523384
22.71,9.999237,9.48,0,0.538323,0.497798,0.523384,0.523384,0.001526,0.001526,0.523384
22.72,9.999237,9.48,0,0.595898,0.497166,0.523384,0.523384,0.001526,0.001526,0.523384
22.73,9.999237,9.48,0,0.595898,0.497324,0.523384,0.523384,0.001526,0.001526,0.523384
22.74,9.999237,9.48,0,0.474991,0.497798,0.523384,0.523384,0.001526,0.001526,0.523384
22.75,9.999237,9.48,0,0.538323,0.497482,0.523384,0.523384,0.001526,0.001526,0.523384
22.76,9.999237,9.48,0,0.595898,0.496851,0.523384,0.523384,0.001526,0.001526,0.523384
22.77,9.999237,9.48,0,0.558474,0.497324,0.523384,0.523384,0.001526,0.001526,0.523384
22.78,9.999237,9.48,0,0.558474,0.497008,0.523384,0.523384,0.001526,0.001526,0.523384
22.79,9.999237,9.48,0,0.595898,0.497324,0.523384,0.523384,0.001526,0.001526,0.523384
22.8,9.999237,9.48,0,0.595898,0.497166,0.523384,0.523384,0.001526,0.001526,0.523384
22.81,9.999237,9.48,0,0.538323,0.496851,0.523384,0.523384,0.001526,0.001526,0.523384
22.82,9.999237,9.48,0,0.575747,0.497166,0.523384,0.523384,0.001526,0.001526,0.523384
22.83,9.999237,9.48,0,0.558474,0.497166,0.523384,0.523384,0.001526,0.001526,0.523384
22.84,9.999237,9.48,0,0.538323,0.496693,0.523384,0.523384,0.001526,0.001526,0.523384
22.85,9.999237,9.48,0,0.47787,0.497008,0.523384,0.523384,0.001526,0.001526,0.523384
22.86,9.999237,9.48,0,0.653472,0.497324,0.523384,0.523384,0.001526,0.001526,0.523384
22.87,9.999237,9.48,0,0.558474,0.497482,0.523384,0.523384,0.001526,0.001526,0.523384
22.88,9.999237,9.48,0,0.538323,0.497324,0.523384,0.523384,0.001526,0.001526,0.523384
22.89,9.999237,9.48,0,0.538323,0.497798,0.523384,0.523384,0.001526,0.001526,0.523384
22.9,9.999237,9.48,0,0.538323,0.497166,0.523384,0.523384,0.001526,0.001526,0.523384
22.91,9.999237,9.48,0,0.558474,0.496851,0.523384,0.523384,0.001526,0.001526,0.523384
22.92,9.999237,9.48,0,0.538323,0.497166,0.523384,0.523384,0.001526,0.001526,0.523384
22.93,9.999237,9.48,0,0.558474,0.497324,0.523384,0.523384,0.001526,0.001526,0.523384
22.94,9.999237,9.48,0,0.538323,0.497324,0.523384,0.523384,0.001526,0.001526,0.523384
