TimeStamp,Reference,Position,Speed,Current,Voltage,Error,Kp x Error,Error Sum / Ti,Td x Delta Err.,PID Output
66.35,0.001526,-11.98,0,-0.123786,0,1.884489,3.767453,0.001526,0.001526,3.767453
66.36,0.001526,-11.98,0,-0.143937,0,1.884489,3.767453,0.001526,0.001526,3.767453
66.37,0.001526,-11.98,0,-0.143937,0,1.884489,3.767453,0.001526,0.001526,3.767453
66.38,0.001526,-11.98,0,-0.175603,0,1.884489,3.767453,0.001526,0.001526,3.767453
66.39,0.001526,-11.98,0,-0.175603,0,1.884489,3.767453,0.001526,0.001526,3.767453
66.4,0.001526,-11.98,0,-0.143937,0,1.884489,3.767453,0.001526,0.001526,3.767453
66.41,0.001526,-11.98,0,-0.143937,0,1.884489,3.767453,0.001526,0.001526,3.767453
66.42,0.001526,-11.98,0,-0.155452,0,1.884489,3.767453,0.001526,0.001526,3.767453
66.43,0.001526,-11.98,0,-0.155452,0,1.884489,3.767453,0.001526,0.001526,3.767453
66.44,0.001526,-11.98,0,-0.175603,0,1.884489,3.767453,0.001526,0.001526,3.767453
66.45,0.001526,-11.98,0,-0.155452,0,1.884489,3.767453,0.001526,0.001526,3.767453
66.46,0.001526,-11.98,0,-0.143937,0,1.884489,3.767453,0.001526,0.001526,3.767453
66.47,0.001526,-11.98,0,-0.143937,0,1.884489,3.767453,0.001526,0.001526,3.767453
66.48,0.001526,-11.98,0,-0.175603,0,1.884489,3.767453,0.001526,0.001526,3.767453
66.49,0.001526,-11.98,0,-0.155452,0,1.884489,3.767453,0.001526,0.001526,3.767453
66.5,0.001526,-11.98,0,-0.143937,0,1.884489,3.767453,0.001526,0.001526,3.767453
66.51,0.001526,-11.98,0,-0.143937,0,1.884489,3.767453,0.001526,0.001526,3.767453
66.52,0.001526,-11.98,0,-0.129543,0,1.884489,3.767453,0.001526,0.001526,3.767453
66.53,0.001526,-11.98,0,-0.155452,0,1.884489,3.767453,0.001526,0.001526,3.767453
66.54,0.001526,-11.98,0,-0.143937,0,1.884489,3.767453,0.001526,0.001526,3.767453
66.55,0.001526,-11.98,0,-0.164088,0,1.884489,3.767453,0.001526,0.001526,3.767453
66.56,0.001526,-11.98,0,-0.155452,0,1.884489,3.767453,0.001526,0.001526,3.767453
66.57,0.001526,-11.98,0,-0.143937,0,1.884489,3.767453,0.001526,0.001526,3.767453
66.58,0.001526,-11.98,0,-0.123786,0,1.884489,3.767453,0.001526,0.001526,3.767453
66.59,0.001526,-11.98,0,-0.164088,0,1.884489,3.767453,0.001526,0.001526,3.767453
