TimeStamp,Reference,Position,Speed,Current,Voltage,Error,Kp x Error,Error Sum / Ti,Td x Delta PV,PID Output
5.77,0.001526,0,0,0.238935,0,0.834668,0.001526,0.001526,0.001526,-0.810254
5.78,0.001526,0,0,0.238935,0,0.834668,0.001526,0.001526,0.001526,-0.810254
5.79,0.001526,0,0,0.238935,0,0.834668,0.001526,0.001526,0.001526,-0.810254
5.8,0.001526,0,0,0.238935,0,0.834668,0.001526,0.001526,0.001526,-0.810254
5.81,0.001526,0,0,0.259086,0,0.834668,0.001526,0.001526,0.001526,-0.810254
5.82,0.001526,0,0,0.238935,0,0.834668,0.001526,0.001526,0.001526,-0.810254
5.83,0.001526,0,0,0.161209,0,0.834668,0.001526,0.001526,0.001526,-0.810254
5.84,0.001526,0,0,0.198633,0,0.834668,0.001526,0.001526,0.001526,-0.810254
5.85,0.001526,0,0,0.238935,0,0.834668,0.001526,0.001526,0.001526,-0.810254
5.86,0.001526,0,0,0.238935,0,0.834668,0.001526,0.001526,0.001526,-0.810254
5.87,0.001526,0,0,0.29651,0,0.834668,0.001526,0.001526,0.001526,-0.810254
5.88,0.001526,0,0,0.218784,0,0.834668,0.001526,0.001526,0.001526,-0.810254
5.89,0.001526,0,0,0.238935,0,0.834668,0.001526,0.001526,0.001526,-0.810254
5.9,0.001526,0,0,0.238935,0,0.834668,0.001526,0.001526,0.001526,-0.810254
5.91,0.001526,0,0,0.238935,0,0.834668,0.001526,0.001526,0.001526,-0.810254
5.92,0.001526,0,0,0.238935,0,0.834668,0.001526,0.001526,0.001526,-0.810254
5.93,0.001526,0,0,0.279237,0,0.834668,0.001526,0.001526,0.001526,-0.810254
5.94,0.001526,0,0,0.238935,0,0.834668,0.001526,0.001526,0.001526,-0.810254
5.95,0.001526,0,0,0.198633,0,0.834668,0.001526,0.001526,0.001526,-0.810254
5.96,0.001526,0,0,0.238935,0,0.834668,0.001526,0.001526,0.001526,-0.810254
5.97,0.001526,0,0,0.259086,0,0.834668,0.001526,0.001526,0.001526,-0.810254
5.98,0.001526,0,0,0.238935,0,0.834668,0.001526,0.001526,0.001526,-0.810254
5.99,0.001526,0,0,0.238935,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6,0.001526,0,0,0.218784,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.01,0.001526,0,0,0.238935,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.02,0.001526,0,0,0.238935,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.03,0.001526,0,0,0.259086,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.04,0.001526,0,0,0.279237,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.05,0.001526,0,0,0.218784,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.06,0.001526,0,0,0.259086,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.07,0.001526,0,0,0.238935,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.08,0.001526,0,0,0.198633,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.09,0.001526,0,0,0.259086,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.1,0.001526,0,0,0.259086,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.11,0.001526,0,0,0.259086,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.12,0.001526,0,0,0.218784,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.13,0.001526,0,0,0.259086,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.14,0.001526,0,0,0.238935,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.15,0.001526,0,0,0.259086,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.16,0.001526,0,0,0.259086,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.17,0.001526,0,0,0.198633,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.18,0.001526,0,0,0.238935,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.19,0.001526,0,0,0.238935,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.2,0.001526,0,0,0.178481,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.21,0.001526,0,0,0.198633,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.22,0.001526,0,0,0.238935,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.23,0.001526,0,0,0.259086,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.24,0.001526,0,0,0.238935,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.25,0.001526,0,0,0.259086,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.26,0.001526,0,0,0.218784,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.27,0.001526,0,0,0.238935,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.28,0.001526,0,0,0.198633,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.29,0.001526,0,0,0.218784,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.3,0.001526,0,0,0.238935,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.31,0.001526,0,0,0.198633,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.32,0.001526,0,0,0.316661,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.33,0.001526,0,0,0.161209,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.34,0.001526,0,0,0.198633,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.35,0.001526,0,0,0.276358,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.36,0.001526,0,0,0.198633,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.37,0.001526,0,0,0.238935,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.38,0.001526,0,0,0.218784,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.39,0.001526,0,0,0.238935,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.4,0.001526,0,0,0.259086,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.41,0.001526,0,0,0.259086,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.42,0.001526,0,0,0.18136,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.43,0.001526,0,0,0.238935,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.44,0.001526,0,0,0.218784,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.45,0.001526,0,0,0.241814,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.46,0.001526,0,0,0.259086,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.47,0.001526,0,0,0.195754,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.48,0.001526,0,0,0.279237,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.49,0.001526,0,0,0.18136,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.5,0.001526,0,0,0.259086,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.51,0.001526,0,0,0.198633,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.52,0.001526,0,0,0.279237,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.53,0.001526,0,0,0.279237,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.54,0.001526,0,0,0.238935,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.55,0.001526,0,0,0.198633,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.56,0.001526,0,0,0.259086,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.57,0.001526,0,0,0.259086,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.58,0.001526,0,0,0.259086,0,0.834668,0.001526,0.001526,0.001526,-0.810254
6.59,0.001526,0,0,0.198633,0,0.834668,0.001526,0.001526,0.001526,-0.810254
