TimeStamp,Reference,Speed,Current,Voltage,Error,Kp x Error,Error Sum / Ti,Td x Delta Err.,PID Output
1.97,30.000763,11.25,3.209788,16.633478,18.770123,18.770123,0.001526,0.001526,18.770123
1.98,30.000763,11.25,3.347967,16.628029,18.770123,18.770123,0.001526,0.001526,18.770123
1.99,30.000763,11.375,3.209788,16.478372,18.635843,18.635843,0.001526,0.001526,18.635843
2,30.000763,11.25,3.048579,16.633478,18.770123,18.770123,0.001526,0.001526,18.770123
2.01,9.999237,11.25,3.232818,-1.108535,-1.231403,-1.231403,0.001526,0.001526,-1.231403
2.02,9.999237,11,-5.25081,-0.916047,-0.999466,-0.999466,0.001526,0.001526,-0.999466
2.03,9.999237,10.25,-4.352645,-0.240986,-0.233463,-0.233463,0.001526,0.001526,-0.233463
2.04,9.999237,9.75,-2.898884,0.192729,0.267033,0.267033,0.001526,0.001526,0.267033
2.04,9.999237,9.75,-2.898884,0.192729,0.267033,0.267033,0.001526,0.001526,0.267033
2.05,9.999237,9.125,-2.760705,0.771913,0.901808,0.901808,0.001526,0.001526,0.901808
2.06,9.999237,8.625,-2.415257,1.204164,1.402304,1.402304,0.001526,0.001526,1.402304
2.07,9.999237,8.125,-2.346168,1.633938,1.899748,1.899748,0.001526,0.001526,1.899748
2.08,9.999237,7.625,-1.97769,2.113812,2.400244,2.400244,0.001526,0.001526,2.400244
2.09,9.999237,7.375,-1.721483,2.313465,2.635233,2.635233,0.001526,0.001526,2.635233
2.1,9.999237,6.875,-1.540122,2.741893,3.132677,3.132677,0.001526,0.001526,3.132677
2.11,9.999237,6.625,-1.191796,2.992143,3.401236,3.401236,0.001526,0.001526,3.401236
2.12,9.999237,6.375,-1.007557,3.177952,3.633173,3.633173,0.001526,0.001526,3.633173
2.13,9.999237,6,-0.800288,3.51616,3.99939,3.99939,0.001526,0.001526,3.99939
2.14,9.999237,5.75,-0.546959,3.758225,4.267948,4.267948,0.001526,0.001526,4.267948
2.15,9.999237,5.5,-0.247571,3.952169,4.499886,4.499886,0.001526,0.001526,4.499886
2.16,9.999237,5.375,-0.086362,4.096761,4.634165,4.634165,0.001526,0.001526,4.634165
2.17,9.999237,5,0.097877,4.383159,5.000381,5.000381,0.001526,0.001526,5.000381
2.18,9.999237,4.875,0.397265,4.530535,5.134661,5.134661,0.001526,0.001526,5.134661
2.19,9.999237,4.625,0.512415,4.768491,5.400168,5.400168,0.001526,0.001526,5.400168
2.2,9.999237,4.375,0.719683,4.954649,5.635157,5.635157,0.001526,0.001526,5.635157
2.21,9.999237,4.125,0.834833,5.205296,5.900664,5.900664,0.001526,0.001526,5.900664
2.22,9.999237,4,1.042101,5.30169,6.001373,6.001373,0.001526,0.001526,6.001373
2.23,9.999237,3.875,1.157251,5.399854,6.135653,6.135653,0.001526,0.001526,6.135653
2.24,9.999237,3.75,1.203311,5.546309,6.26688,6.26688,0.001526,0.001526,6.26688
2.25,9.999237,3.75,1.367398,5.546309,6.26688,6.26688,0.001526,0.001526,6.26688
2.26,9.999237,3.625,1.344368,5.640919,6.40116,6.40116,0.001526,0.001526,6.40116
2.27,9.999237,3.5,1.390428,5.737345,6.501869,6.501869,0.001526,0.001526,6.501869
2.28,9.999237,3.5,1.551637,5.735465,6.501869,6.501869,0.001526,0.001526,6.501869
2.29,9.999237,3.375,1.502699,5.880056,6.633097,6.633097,0.001526,0.001526,6.633097
2.3,9.999237,3.375,1.548759,5.885838,6.633097,6.633097,0.001526,0.001526,6.633097
2.31,9.999237,3.25,1.597697,5.976451,6.767376,6.767376,0.001526,0.001526,6.767376
2.32,9.999237,3.25,1.643757,5.986245,6.767376,6.767376,0.001526,0.001526,6.767376
2.33,9.999237,3,1.781936,6.175306,6.999313,6.999313,0.001526,0.001526,6.999313
2.34,9.999237,3,1.825117,6.167344,6.999313,6.999313,0.001526,0.001526,6.999313
2.35,9.999237,3,1.779057,6.16924,6.999313,6.999313,0.001526,0.001526,6.999313
2.36,9.999237,2.875,1.871177,6.309822,7.133593,7.133593,0.001526,0.001526,7.133593
2.36,9.999237,2.875,1.871177,6.309822,7.133593,7.133593,0.001526,0.001526,7.133593
2.37,9.999237,2.75,1.943145,6.406155,7.267872,7.267872,0.001526,0.001526,7.267872
2.38,9.999237,2.75,1.989205,6.416528,7.267872,7.267872,0.001526,0.001526,7.267872
2.39,9.999237,2.5,2.012235,6.607343,7.499809,7.499809,0.001526,0.001526,7.499809
2.4,9.999237,2.625,2.127384,6.561262,7.402152,7.402152,0.001526,0.001526,7.402152
2.41,9.999237,2.5,2.150414,6.607343,7.499809,7.499809,0.001526,0.001526,7.499809
2.42,9.999237,2.375,2.104354,6.738898,7.634089,7.634089,0.001526,0.001526,7.634089
2.43,9.999237,2.25,2.150414,6.844,7.768368,7.768368,0.001526,0.001526,7.768368
2.44,9.999237,2.25,2.242533,6.846243,7.768368,7.768368,0.001526,0.001526,7.768368
2.45,9.999237,2.125,2.265563,6.990882,7.899596,7.899596,0.001526,0.001526,7.899596
2.46,9.999237,2.125,2.262684,6.988592,7.899596,7.899596,0.001526,0.001526,7.899596
2.47,9.999237,2.125,2.265563,6.990882,7.899596,7.899596,0.001526,0.001526,7.899596
2.48,9.999237,2,2.380712,7.087308,8.000305,8.000305,0.001526,0.001526,8.000305
2.49,9.999237,2,2.449802,7.087308,8.000305,8.000305,0.001526,0.001526,8.000305
2.5,9.999237,2,2.357683,7.08963,8.000305,8.000305,0.001526,0.001526,8.000305
2.51,9.999237,2,2.334653,7.084986,8.000305,8.000305,0.001526,0.001526,8.000305
2.52,9.999237,1.875,2.403742,7.183734,8.134585,8.134585,0.001526,0.001526,8.134585
2.52,9.999237,1.875,2.403742,7.183734,8.134585,8.134585,0.001526,0.001526,8.134585
2.53,9.999237,1.875,2.518892,7.18138,8.134585,8.134585,0.001526,0.001526,8.134585
2.54,9.999237,1.875,2.403742,7.190795,8.134585,8.134585,0.001526,0.001526,8.134585
2.55,9.999237,1.875,2.426772,7.183734,8.134585,8.134585,0.001526,0.001526,8.134585
2.56,9.999237,1.75,2.449802,7.330774,8.268864,8.268864,0.001526,0.001526,8.268864
2.57,9.999237,1.75,2.587981,7.323721,8.268864,8.268864,0.001526,0.001526,8.268864
2.58,9.999237,1.875,2.564951,7.186088,8.134585,8.134585,0.001526,0.001526,8.134585
2.59,9.999237,1.75,2.495862,7.333175,8.268864,8.268864,0.001526,0.001526,8.268864
2.6,9.999237,1.75,2.495862,7.330774,8.268864,8.268864,0.001526,0.001526,8.268864
2.61,9.999237,1.75,2.564951,7.325972,8.268864,8.268864,0.001526,0.001526,8.268864
2.62,9.999237,1.75,2.541922,7.325972,8.268864,8.268864,0.001526,0.001526,8.268864
2.63,9.999237,1.625,2.518892,7.427232,8.400092,8.400092,0.001526,0.001526,8.400092
2.64,9.999237,1.75,2.564951,7.337978,8.268864,8.268864,0.001526,0.001526,8.268864
2.65,9.999237,1.625,2.541922,7.420086,8.400092,8.400092,0.001526,0.001526,8.400092
2.66,9.999237,1.625,2.539043,7.412788,8.400092,8.400092,0.001526,0.001526,8.400092
2.67,9.999237,1.625,2.587981,7.429665,8.400092,8.400092,0.001526,0.001526,8.400092
2.68,9.999237,1.625,2.634041,7.412788,8.400092,8.400092,0.001526,0.001526,8.400092
2.68,9.999237,1.625,2.634041,7.412788,8.400092,8.400092,0.001526,0.001526,8.400092
2.69,9.999237,1.625,2.680101,7.422366,8.400092,8.400092,0.001526,0.001526,8.400092
2.7,9.999237,1.75,2.541922,7.325972,8.268864,8.268864,0.001526,0.001526,8.268864
2.71,9.999237,1.625,2.587981,7.429665,8.400092,8.400092,0.001526,0.001526,8.400092
2.72,9.999237,1.625,2.449802,7.427232,8.400092,8.400092,0.001526,0.001526,8.400092
2.73,9.999237,1.625,2.541922,7.424799,8.400092,8.400092,0.001526,0.001526,8.400092
2.74,9.999237,1.625,2.680101,7.424799,8.400092,8.400092,0.001526,0.001526,8.400092
2.75,9.999237,1.625,2.611011,7.427232,8.400092,8.400092,0.001526,0.001526,8.400092
2.76,9.999237,1.5,2.518892,7.528618,8.500801,8.500801,0.001526,0.001526,8.500801
2.77,9.999237,1.625,2.495862,7.417653,8.400092,8.400092,0.001526,0.001526,8.400092
2.78,9.999237,1.625,2.564951,7.417653,8.400092,8.400092,0.001526,0.001526,8.400092
2.79,9.999237,1.625,2.657071,7.424799,8.400092,8.400092,0.001526,0.001526,8.400092
2.8,9.999237,1.625,2.587981,7.417653,8.400092,8.400092,0.001526,0.001526,8.400092
2.81,9.999237,1.5,2.564951,7.521225,8.500801,8.500801,0.001526,0.001526,8.500801
2.82,9.999237,1.625,2.611011,7.424799,8.400092,8.400092,0.001526,0.001526,8.400092
2.83,9.999237,1.5,2.587981,7.526154,8.500801,8.500801,0.001526,0.001526,8.500801
2.84,9.999237,1.5,2.564951,7.518761,8.500801,8.500801,0.001526,0.001526,8.500801
2.85,9.999237,1.5,2.634041,7.521225,8.500801,8.500801,0.001526,0.001526,8.500801
2.86,9.999237,1.5,2.634041,7.526154,8.500801,8.500801,0.001526,0.001526,8.500801
2.87,9.999237,1.375,2.634041,7.617651,8.63508,8.63508,0.001526,0.001526,8.63508
2.88,9.999237,1.375,2.657071,7.620147,8.63508,8.63508,0.001526,0.001526,8.63508
2.89,9.999237,1.375,2.657071,7.620147,8.63508,8.63508,0.001526,0.001526,8.63508
2.9,9.999237,1.375,2.634041,7.620147,8.63508,8.63508,0.001526,0.001526,8.63508
2.91,9.999237,1.375,2.77222,7.610319,8.63508,8.63508,0.001526,0.001526,8.63508
2.92,9.999237,1.375,2.79525,7.617651,8.63508,8.63508,0.001526,0.001526,8.63508
2.93,9.999237,1.375,2.74919,7.620147,8.63508,8.63508,0.001526,0.001526,8.63508
2.94,9.999237,1.375,2.680101,7.617651,8.63508,8.63508,0.001526,0.001526,8.63508
2.95,9.999237,1.375,2.657071,7.620147,8.63508,8.63508,0.001526,0.001526,8.63508
2.96,9.999237,1.125,2.680101,7.863866,8.900587,8.900587,0.001526,0.001526,8.900587
2.97,9.999237,1.125,2.84131,7.856141,8.900587,8.900587,0.001526,0.001526,8.900587
2.98,9.999237,1.125,2.74919,7.848577,8.900587,8.900587,0.001526,0.001526,8.900587
2.99,9.999237,1.125,2.910399,7.863866,8.900587,8.900587,0.001526,0.001526,8.900587
3,9.999237,1.125,2.956459,7.856141,8.900587,8.900587,0.001526,0.001526,8.900587
3,9.999237,1.125,2.956459,7.856141,8.900587,8.900587,0.001526,0.001526,8.900587
3.01,9.999237,1,2.910399,7.947485,9.001297,9.001297,0.001526,0.001526,9.001297
3.02,9.999237,1,2.979489,7.955142,9.001297,9.001297,0.001526,0.001526,9.001297
3.03,9.999237,1,2.84131,7.955142,9.001297,9.001297,0.001526,0.001526,9.001297
3.04,9.999237,1,2.910399,7.952535,9.001297,9.001297,0.001526,0.001526,9.001297
3.05,9.999237,1,2.86434,7.957748,9.001297,9.001297,0.001526,0.001526,9.001297
3.06,9.999237,1,2.84131,7.950092,9.001297,9.001297,0.001526,0.001526,9.001297
3.07,9.999237,1,2.979489,7.957748,9.001297,9.001297,0.001526,0.001526,9.001297
3.08,9.999237,1,3.002519,7.955142,9.001297,9.001297,0.001526,0.001526,9.001297
3.09,9.999237,1,2.956459,7.957748,9.001297,9.001297,0.001526,0.001526,9.001297
3.1,9.999237,1,2.910399,7.960355,9.001297,9.001297,0.001526,0.001526,9.001297
3.11,9.999237,0.875,2.88737,8.099781,9.135576,9.135576,0.001526,0.001526,9.135576
3.12,9.999237,0.875,3.002519,8.099781,9.135576,9.135576,0.001526,0.001526,9.135576
3.13,9.999237,0.875,2.979489,8.094639,9.135576,9.135576,0.001526,0.001526,9.135576
3.14,9.999237,0.875,2.979489,8.099781,9.135576,9.135576,0.001526,0.001526,9.135576
3.15,9.999237,0.75,2.956459,8.198892,9.266804,9.266804,0.001526,0.001526,9.266804
3.16,9.999237,0.875,2.979489,8.097127,9.135576,9.135576,0.001526,0.001526,9.135576
3.16,9.999237,0.875,2.979489,8.097127,9.135576,9.135576,0.001526,0.001526,9.135576
3.17,9.999237,0.875,2.956459,8.099781,9.135576,9.135576,0.001526,0.001526,9.135576
3.18,9.999237,0.875,3.071608,8.102435,9.135576,9.135576,0.001526,0.001526,9.135576
3.19,9.999237,0.875,3.025549,8.091985,9.135576,9.135576,0.001526,0.001526,9.135576
3.2,9.999237,0.875,3.048579,8.110396,9.135576,9.135576,0.001526,0.001526,9.135576
3.21,9.999237,0.875,3.025549,8.105089,9.135576,9.135576,0.001526,0.001526,9.135576
3.22,9.999237,1,2.979489,7.957748,9.001297,9.001297,0.001526,0.001526,9.001297
3.23,9.999237,0.875,2.956459,8.099781,9.135576,9.135576,0.001526,0.001526,9.135576
3.24,9.999237,0.875,2.933429,8.097127,9.135576,9.135576,0.001526,0.001526,9.135576
3.25,9.999237,0.875,2.979489,8.105089,9.135576,9.135576,0.001526,0.001526,9.135576
3.26,9.999237,0.875,3.002519,8.105089,9.135576,9.135576,0.001526,0.001526,9.135576
3.27,9.999237,1,2.979489,7.947485,9.001297,9.001297,0.001526,0.001526,9.001297
3.28,9.999237,1,2.956459,7.952535,9.001297,9.001297,0.001526,0.001526,9.001297
3.29,9.999237,1,3.071608,7.957748,9.001297,9.001297,0.001526,0.001526,9.001297
3.3,9.999237,1.125,3.025549,7.856141,8.900587,8.900587,0.001526,0.001526,8.900587
3.31,9.999237,1.125,2.88737,7.858716,8.900587,8.900587,0.001526,0.001526,8.900587
3.32,9.999237,1,2.79525,7.952535,9.001297,9.001297,0.001526,0.001526,9.001297
3.32,9.999237,1,2.79525,7.952535,9.001297,9.001297,0.001526,0.001526,9.001297
3.33,9.999237,1,2.86434,7.957748,9.001297,9.001297,0.001526,0.001526,9.001297
3.34,9.999237,1,2.86434,7.962961,9.001297,9.001297,0.001526,0.001526,9.001297
3.35,9.999237,1.125,2.79525,7.856141,8.900587,8.900587,0.001526,0.001526,8.900587
3.36,9.999237,1.125,2.86434,7.856141,8.900587,8.900587,0.001526,0.001526,8.900587
3.37,9.999237,1.125,2.956459,7.863866,8.900587,8.900587,0.001526,0.001526,8.900587
3.38,9.999237,1.125,2.81828,7.848577,8.900587,8.900587,0.001526,0.001526,8.900587
3.39,9.999237,1.125,2.86434,7.858716,8.900587,8.900587,0.001526,0.001526,8.900587
3.4,9.999237,1.125,2.79525,7.858716,8.900587,8.900587,0.001526,0.001526,8.900587
3.41,9.999237,1.125,2.88737,7.863866,8.900587,8.900587,0.001526,0.001526,8.900587
3.42,9.999237,1.125,2.74919,7.858716,8.900587,8.900587,0.001526,0.001526,8.900587
3.43,9.999237,1.125,2.956459,7.863866,8.900587,8.900587,0.001526,0.001526,8.900587
3.44,9.999237,1.125,2.910399,7.858716,8.900587,8.900587,0.001526,0.001526,8.900587
3.45,9.999237,1.25,2.933429,7.759747,8.766308,8.766308,0.001526,0.001526,8.766308
3.46,9.999237,1.25,2.86434,7.76229,8.766308,8.766308,0.001526,0.001526,8.766308
3.47,9.999237,1.25,2.703131,7.767377,8.766308,8.766308,0.001526,0.001526,8.766308
3.48,9.999237,1.25,2.77222,7.759747,8.766308,8.766308,0.001526,0.001526,8.766308
3.49,9.999237,1.25,2.77222,7.759747,8.766308,8.766308,0.001526,0.001526,8.766308
3.5,9.999237,1.125,2.77222,7.861291,8.900587,8.900587,0.001526,0.001526,8.900587
3.51,9.999237,1.25,2.79525,7.767377,8.766308,8.766308,0.001526,0.001526,8.766308
3.52,9.999237,1.25,2.81828,7.76229,8.766308,8.766308,0.001526,0.001526,8.766308
3.53,9.999237,1.25,2.81828,7.76229,8.766308,8.766308,0.001526,0.001526,8.766308
3.54,9.999237,1.25,2.74919,7.759747,8.766308,8.766308,0.001526,0.001526,8.766308
3.55,9.999237,1.25,2.703131,7.76229,8.766308,8.766308,0.001526,0.001526,8.766308
3.56,9.999237,1.25,2.74919,7.767377,8.766308,8.766308,0.001526,0.001526,8.766308
3.57,9.999237,1.375,2.703131,7.615155,8.63508,8.63508,0.001526,0.001526,8.63508
3.58,9.999237,1.375,2.72616,7.622643,8.63508,8.63508,0.001526,0.001526,8.63508
3.59,9.999237,1.375,2.79525,7.615155,8.63508,8.63508,0.001526,0.001526,8.63508
3.6,9.999237,1.5,2.81828,7.521225,8.500801,8.500801,0.001526,0.001526,8.500801
3.61,9.999237,1.5,2.703131,7.526154,8.500801,8.500801,0.001526,0.001526,8.500801
3.62,9.999237,1.5,2.680101,7.521225,8.500801,8.500801,0.001526,0.001526,8.500801
3.63,9.999237,1.375,2.657071,7.620147,8.63508,8.63508,0.001526,0.001526,8.63508
3.64,9.999237,1.375,2.634041,7.627635,8.63508,8.63508,0.001526,0.001526,8.63508
3.64,9.999237,1.375,2.634041,7.627635,8.63508,8.63508,0.001526,0.001526,8.63508
3.65,9.999237,1.375,2.657071,7.617651,8.63508,8.63508,0.001526,0.001526,8.63508
3.66,9.999237,1.25,2.703131,7.757362,8.766308,8.766308,0.001526,0.001526,8.766308
3.67,9.999237,1.375,2.703131,7.622643,8.63508,8.63508,0.001526,0.001526,8.63508
3.68,9.999237,1.375,2.634041,7.617651,8.63508,8.63508,0.001526,0.001526,8.63508
