TimeStamp,Reference,Position,Speed,Current,Voltage,Error,Kp x Error,Error Sum / Ti,Td x Delta Err.,PID Output
23.37,9.999237,11.96,0,-0.800288,-1.78388,-1.960784,-1.960784,0.001526,0.001526,-1.960784
23.38,9.999237,11.96,0,-0.849226,-1.782748,-1.960784,-1.960784,0.001526,0.001526,-1.960784
23.39,9.999237,11.96,0,-0.688017,-1.781579,-1.960784,-1.960784,0.001526,0.001526,-1.960784
23.4,9.999237,11.96,0,-0.800288,-1.782163,-1.960784,-1.960784,0.001526,0.001526,-1.960784
23.41,9.999237,11.96,0,-0.800288,-1.782163,-1.960784,-1.960784,0.001526,0.001526,-1.960784
23.42,9.999237,11.96,0,-0.777258,-1.783296,-1.960784,-1.960784,0.001526,0.001526,-1.960784
23.43,9.999237,11.96,0,-0.869377,-1.782748,-1.960784,-1.960784,0.001526,0.001526,-1.960784
23.44,9.999237,11.96,0,-0.800288,-1.78388,-1.960784,-1.960784,0.001526,0.001526,-1.960784
23.45,9.999237,11.96,0,-0.800288,-1.782748,-1.960784,-1.960784,0.001526,0.001526,-1.960784
23.46,9.999237,11.96,0,-0.800288,-1.779825,-1.960784,-1.960784,0.001526,0.001526,-1.960784
23.46,9.999237,11.96,0,-0.800288,-1.779825,-1.960784,-1.960784,0.001526,0.001526,-1.960784
23.47,9.999237,11.96,0,-0.757107,-1.782748,-1.960784,-1.960784,0.001526,0.001526,-1.960784
23.48,9.999237,11.96,0,-0.823318,-1.777524,-1.960784,-1.960784,0.001526,0.001526,-1.960784
23.49,9.999237,11.96,0,-0.777258,-1.782748,-1.960784,-1.960784,0.001526,0.001526,-1.960784
23.5,9.999237,11.96,0,-0.803167,-1.782163,-1.960784,-1.960784,0.001526,0.001526,-1.960784
23.51,9.999237,11.96,0,-0.800288,-1.782163,-1.960784,-1.960784,0.001526,0.001526,-1.960784
23.52,9.999237,11.96,0,-0.780137,-1.781579,-1.960784,-1.960784,0.001526,0.001526,-1.960784
23.53,9.999237,11.96,0,-0.846348,-1.782748,-1.960784,-1.960784,0.001526,0.001526,-1.960784
23.54,9.999237,11.96,0,-0.754228,-1.783296,-1.960784,-1.960784,0.001526,0.001526,-1.960784
23.55,9.999237,11.96,0,-0.711047,-1.782748,-1.960784,-1.960784,0.001526,0.001526,-1.960784
23.56,9.999237,11.96,0,-0.823318,-1.785049,-1.960784,-1.960784,0.001526,0.001526,-1.960784
23.57,9.999237,11.96,0,-0.826196,-1.785634,-1.960784,-1.960784,0.001526,0.001526,-1.960784
23.58,9.999237,11.96,0,-0.826196,-1.782163,-1.960784,-1.960784,0.001526,0.001526,-1.960784
23.59,9.999237,11.96,0,-0.800288,-1.78388,-1.960784,-1.960784,0.001526,0.001526,-1.960784
23.6,9.999237,11.96,0,-0.826196,-1.783296,-1.960784,-1.960784,0.001526,0.001526,-1.960784
23.61,9.999237,11.96,0,-0.800288,-1.782748,-1.960784,-1.960784,0.001526,0.001526,-1.960784
23.62,9.999237,11.96,0,-0.849226,-1.78388,-1.960784,-1.960784,0.001526,0.001526,-1.960784
