TimeStamp,Reference,Position,Speed,Current,Voltage,Error,Kp x Error,Error Sum / Ti,Td x Delta Err.,PID Output
1.95,9.999237,8.52,0,0.955739,2.263829,1.478599,2.586404,0.001526,0.001526,2.586404
1.96,9.999237,8.52,0,0.99892,2.265268,1.478599,2.586404,0.001526,0.001526,2.586404
1.97,9.999237,8.52,0,1.001799,2.263829,1.478599,2.586404,0.001526,0.001526,2.586404
1.98,9.999237,8.52,0,0.955739,2.263829,1.478599,2.586404,0.001526,0.001526,2.586404
1.99,9.999237,8.52,0,0.99892,2.263829,1.478599,2.586404,0.001526,0.001526,2.586404
2,9.999237,8.52,0,0.978769,2.264572,1.478599,2.586404,0.001526,0.001526,2.586404
2.01,9.999237,8.52,0,0.955739,2.263829,1.478599,2.586404,0.001526,0.001526,2.586404
2.02,9.999237,8.52,0,0.955739,2.263829,1.478599,2.586404,0.001526,0.001526,2.586404
2.03,9.999237,8.52,0,0.93271,2.263829,1.478599,2.586404,0.001526,0.001526,2.586404
2.04,9.999237,8.52,0,0.978769,2.261602,1.478599,2.586404,0.001526,0.001526,2.586404
2.05,9.999237,8.52,0,1.024829,2.263087,1.478599,2.586404,0.001526,0.001526,2.586404
2.06,9.999237,8.52,0,0.955739,2.263087,1.478599,2.586404,0.001526,0.001526,2.586404
2.07,9.999237,8.52,0,1.09104,2.262344,1.478599,2.586404,0.001526,0.001526,2.586404
2.08,9.999237,8.52,0,0.955739,2.258678,1.478599,2.586404,0.001526,0.001526,2.586404
2.09,9.999237,8.52,0,1.001799,2.265268,1.478599,2.586404,0.001526,0.001526,2.586404
2.1,9.999237,8.52,0,0.978769,2.264572,1.478599,2.586404,0.001526,0.001526,2.586404
2.11,9.999237,8.52,0,0.978769,2.263087,1.478599,2.586404,0.001526,0.001526,2.586404
2.12,9.999237,8.52,0,0.93271,2.265268,1.478599,2.586404,0.001526,0.001526,2.586404
2.13,9.999237,8.52,0,1.024829,2.264572,1.478599,2.586404,0.001526,0.001526,2.586404
2.14,9.999237,8.52,0,0.955739,2.263829,1.478599,2.586404,0.001526,0.001526,2.586404
2.15,9.999237,8.52,0,1.001799,2.265268,1.478599,2.586404,0.001526,0.001526,2.586404
2.16,9.999237,8.52,0,0.93271,2.26601,1.478599,2.586404,0.001526,0.001526,2.586404
2.17,9.999237,8.52,0,0.90968,2.265268,1.478599,2.586404,0.001526,0.001526,2.586404
2.17,9.999237,8.52,0,0.90968,2.265268,1.478599,2.586404,0.001526,0.001526,2.586404
2.18,9.999237,8.52,0,0.93271,2.264572,1.478599,2.586404,0.001526,0.001526,2.586404
2.19,9.999237,8.52,0,0.978769,2.265268,1.478599,2.586404,0.001526,0.001526,2.586404
2.2,9.999237,8.52,0,0.955739,2.265268,1.478599,2.586404,0.001526,0.001526,2.586404
2.21,9.999237,8.52,0,0.90968,2.262344,1.478599,2.586404,0.001526,0.001526,2.586404
2.22,9.999237,8.52,0,0.93271,2.259374,1.478599,2.586404,0.001526,0.001526,2.586404
2.23,9.999237,8.52,0,0.978769,2.263829,1.478599,2.586404,0.001526,0.001526,2.586404
2.24,9.999237,8.52,0,0.90968,2.263829,1.478599,2.586404,0.001526,0.001526,2.586404
2.25,9.999237,8.52,0,1.024829,2.266753,1.478599,2.586404,0.001526,0.001526,2.586404
2.26,9.999237,8.52,0,0.978769,2.265268,1.478599,2.586404,0.001526,0.001526,2.586404
2.27,9.999237,8.52,0,1.001799,2.263829,1.478599,2.586404,0.001526,0.001526,2.586404
2.28,9.999237,8.52,0,0.955739,2.263829,1.478599,2.586404,0.001526,0.001526,2.586404
2.29,9.999237,8.52,0,1.047859,2.264572,1.478599,2.586404,0.001526,0.001526,2.586404
2.3,9.999237,8.52,0,0.93271,2.264572,1.478599,2.586404,0.001526,0.001526,2.586404
2.31,9.999237,8.52,0,1.001799,2.264572,1.478599,2.586404,0.001526,0.001526,2.586404
2.32,9.999237,8.52,0,0.955739,2.263829,1.478599,2.586404,0.001526,0.001526,2.586404
2.33,9.999237,8.52,0,0.88665,2.26601,1.478599,2.586404,0.001526,0.001526,2.586404
2.33,9.999237,8.52,0,0.88665,2.26601,1.478599,2.586404,0.001526,0.001526,2.586404
2.34,9.999237,8.52,0,0.978769,2.263087,1.478599,2.586404,0.001526,0.001526,2.586404
2.35,9.999237,8.52,0,0.978769,2.26601,1.478599,2.586404,0.001526,0.001526,2.586404
2.36,9.999237,8.52,0,0.93271,2.264572,1.478599,2.586404,0.001526,0.001526,2.586404
2.37,9.999237,8.52,0,0.978769,2.26601,1.478599,2.586404,0.001526,0.001526,2.586404
2.38,9.999237,8.52,0,1.001799,2.262344,1.478599,2.586404,0.001526,0.001526,2.586404
2.39,9.999237,8.52,0,0.955739,2.263829,1.478599,2.586404,0.001526,0.001526,2.586404
2.4,9.999237,8.52,0,1.001799,2.264572,1.478599,2.586404,0.001526,0.001526,2.586404
2.41,9.999237,8.52,0,0.88665,2.257936,1.478599,2.586404,0.001526,0.001526,2.586404
2.42,9.999237,8.52,0,0.86362,2.263829,1.478599,2.586404,0.001526,0.001526,2.586404
2.43,9.999237,8.52,0,0.955739,2.264572,1.478599,2.586404,0.001526,0.001526,2.586404
2.44,9.999237,8.52,0,1.001799,2.263829,1.478599,2.586404,0.001526,0.001526,2.586404
2.45,9.999237,8.52,0,0.955739,2.263087,1.478599,2.586404,0.001526,0.001526,2.586404
2.46,9.999237,8.52,0,1.093919,2.264572,1.478599,2.586404,0.001526,0.001526,2.586404
2.47,9.999237,8.52,0,0.93271,2.265268,1.478599,2.586404,0.001526,0.001526,2.586404
2.48,9.999237,8.52,0,0.93271,2.264572,1.478599,2.586404,0.001526,0.001526,2.586404
2.49,9.999237,8.52,0,1.001799,2.26898,1.478599,2.586404,0.001526,0.001526,2.586404
2.49,9.999237,8.52,0,1.001799,2.26898,1.478599,2.586404,0.001526,0.001526,2.586404
2.5,9.999237,8.52,0,1.001799,2.263087,1.478599,2.586404,0.001526,0.001526,2.586404
2.51,9.999237,8.52,0,0.955739,2.267495,1.478599,2.586404,0.001526,0.001526,2.586404
2.52,9.999237,8.52,0,1.024829,2.262344,1.478599,2.586404,0.001526,0.001526,2.586404
2.53,9.999237,8.52,0,0.929831,2.261602,1.478599,2.586404,0.001526,0.001526,2.586404
2.54,9.999237,8.52,0,1.02195,2.263829,1.478599,2.586404,0.001526,0.001526,2.586404
2.55,9.999237,8.52,0,0.978769,2.263829,1.478599,2.586404,0.001526,0.001526,2.586404
2.56,9.999237,8.52,0,1.001799,2.264572,1.478599,2.586404,0.001526,0.001526,2.586404
2.57,9.999237,8.52,0,0.955739,2.263087,1.478599,2.586404,0.001526,0.001526,2.586404
2.58,9.999237,8.52,0,1.047859,2.263829,1.478599,2.586404,0.001526,0.001526,2.586404
2.59,9.999237,8.52,0,0.955739,2.264572,1.478599,2.586404,0.001526,0.001526,2.586404
2.6,9.999237,8.52,0,1.070889,2.263829,1.478599,2.586404,0.001526,0.001526,2.586404
2.61,9.999237,8.52,0,1.001799,2.263087,1.478599,2.586404,0.001526,0.001526,2.586404
2.62,9.999237,8.52,0,1.001799,2.265268,1.478599,2.586404,0.001526,0.001526,2.586404
2.63,9.999237,8.52,0,0.93271,2.261602,1.478599,2.586404,0.001526,0.001526,2.586404
2.64,9.999237,8.52,0,0.93271,2.264572,1.478599,2.586404,0.001526,0.001526,2.586404
2.65,9.999237,8.52,0,0.955739,2.270418,1.478599,2.586404,0.001526,0.001526,2.586404
2.66,9.999237,8.52,0,1.001799,2.263829,1.478599,2.586404,0.001526,0.001526,2.586404
2.67,9.999237,8.52,0,0.978769,2.264572,1.478599,2.586404,0.001526,0.001526,2.586404
2.68,9.999237,8.52,0,1.047859,2.263829,1.478599,2.586404,0.001526,0.001526,2.586404
2.69,9.999237,8.52,0,0.955739,2.264572,1.478599,2.586404,0.001526,0.001526,2.586404
2.7,9.999237,8.52,0,1.070889,2.264572,1.478599,2.586404,0.001526,0.001526,2.586404
2.71,9.999237,8.52,0,0.978769,2.268237,1.478599,2.586404,0.001526,0.001526,2.586404
2.72,9.999237,8.52,0,1.024829,2.263829,1.478599,2.586404,0.001526,0.001526,2.586404
2.73,9.999237,8.52,0,1.001799,2.263829,1.478599,2.586404,0.001526,0.001526,2.586404
2.74,9.999237,8.52,0,0.88665,2.263829,1.478599,2.586404,0.001526,0.001526,2.586404
2.75,9.999237,8.52,0,0.978769,2.264572,1.478599,2.586404,0.001526,0.001526,2.586404
2.76,9.999237,8.52,0,1.04498,2.262344,1.478599,2.586404,0.001526,0.001526,2.586404
2.77,9.999237,8.52,0,0.955739,2.263829,1.478599,2.586404,0.001526,0.001526,2.586404
2.78,9.999237,8.52,0,0.90968,2.264572,1.478599,2.586404,0.001526,0.001526,2.586404
2.79,9.999237,8.52,0,0.978769,2.264572,1.478599,2.586404,0.001526,0.001526,2.586404
2.8,9.999237,8.52,0,0.955739,2.263829,1.478599,2.586404,0.001526,0.001526,2.586404
2.81,9.999237,8.52,0,1.001799,2.264572,1.478599,2.586404,0.001526,0.001526,2.586404
2.81,9.999237,8.52,0,1.001799,2.264572,1.478599,2.586404,0.001526,0.001526,2.586404
2.82,9.999237,8.52,0,0.93271,2.263087,1.478599,2.586404,0.001526,0.001526,2.586404
2.83,9.999237,8.52,0,1.024829,2.263829,1.478599,2.586404,0.001526,0.001526,2.586404
2.84,9.999237,8.52,0,0.955739,2.263087,1.478599,2.586404,0.001526,0.001526,2.586404
2.85,9.999237,8.52,0,1.001799,2.26601,1.478599,2.586404,0.001526,0.001526,2.586404
2.86,9.999237,8.52,0,1.001799,2.26601,1.478599,2.586404,0.001526,0.001526,2.586404
2.87,9.999237,8.52,0,0.978769,2.263829,1.478599,2.586404,0.001526,0.001526,2.586404
2.88,9.999237,8.52,0,0.978769,2.26601,1.478599,2.586404,0.001526,0.001526,2.586404
2.89,9.999237,8.52,0,0.90968,2.263829,1.478599,2.586404,0.001526,0.001526,2.586404
2.9,9.999237,8.52,0,0.978769,2.263087,1.478599,2.586404,0.001526,0.001526,2.586404
2.91,9.999237,8.52,0,0.978769,2.263087,1.478599,2.586404,0.001526,0.001526,2.586404
2.92,9.999237,8.52,0,0.978769,2.263829,1.478599,2.586404,0.001526,0.001526,2.586404
2.93,9.999237,8.52,0,1.047859,2.263087,1.478599,2.586404,0.001526,0.001526,2.586404
2.94,9.999237,8.52,0,1.02195,2.263829,1.478599,2.586404,0.001526,0.001526,2.586404
2.95,9.999237,8.52,0,0.978769,2.264572,1.478599,2.586404,0.001526,0.001526,2.586404
2.96,9.999237,8.52,0,0.90968,2.263829,1.478599,2.586404,0.001526,0.001526,2.586404
2.97,9.999237,8.52,0,1.024829,2.262344,1.478599,2.586404,0.001526,0.001526,2.586404
2.97,9.999237,8.52,0,1.024829,2.262344,1.478599,2.586404,0.001526,0.001526,2.586404
2.98,9.999237,8.52,0,0.955739,2.265268,1.478599,2.586404,0.001526,0.001526,2.586404
2.99,9.999237,8.52,0,0.86362,2.262344,1.478599,2.586404,0.001526,0.001526,2.586404
3,9.999237,8.52,0,0.978769,2.259374,1.478599,2.586404,0.001526,0.001526,2.586404
3.01,9.999237,8.52,0,1.02195,2.263087,1.478599,2.586404,0.001526,0.001526,2.586404
3.02,9.999237,8.52,0,0.978769,2.265268,1.478599,2.586404,0.001526,0.001526,2.586404
3.03,9.999237,8.52,0,0.955739,2.264572,1.478599,2.586404,0.001526,0.001526,2.586404
3.04,9.999237,8.52,0,0.955739,2.264572,1.478599,2.586404,0.001526,0.001526,2.586404
3.05,9.999237,8.52,0,0.978769,2.263087,1.478599,2.586404,0.001526,0.001526,2.586404
