TimeStamp,Reference,Position,Speed,Current,Voltage,Error,Kp x Error,Error Sum / Ti,Td x Delta Err.,PID Output
33.45,0.001526,2.1,0,0.259086,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.46,0.001526,2.1,0,0.218784,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.47,0.001526,2.1,0,0.238935,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.48,0.001526,2.1,0,0.259086,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.49,0.001526,2.1,0,0.238935,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.5,0.001526,2.1,0,0.238935,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.51,0.001526,2.1,0,0.218784,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.52,0.001526,2.1,0,0.238935,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.53,0.001526,2.1,0,0.218784,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.54,0.001526,2.1,0,0.238935,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.55,0.001526,2.1,0,0.259086,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.56,0.001526,2.1,0,0.276358,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.57,0.001526,2.1,0,0.259086,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.58,0.001526,2.1,0,0.259086,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.59,0.001526,2.1,0,0.238935,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.6,0.001526,2.1,0,0.259086,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.61,0.001526,2.1,0,0.238935,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.62,0.001526,2.1,0,0.259086,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.63,0.001526,2.1,0,0.218784,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.64,0.001526,2.1,0,0.259086,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.65,0.001526,2.1,0,0.279237,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.66,0.001526,2.1,0,0.238935,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.67,0.001526,2.1,0,0.259086,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.68,0.001526,2.1,0,0.218784,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.69,0.001526,2.1,0,0.319539,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.7,0.001526,2.1,0,0.238935,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.71,0.001526,2.1,0,0.259086,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.72,0.001526,2.1,0,0.238935,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.73,0.001526,2.1,0,0.259086,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.74,0.001526,2.1,0,0.29651,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.75,0.001526,2.1,0,0.238935,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.76,0.001526,2.1,0,0.198633,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.77,0.001526,2.1,0,0.218784,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.78,0.001526,2.1,0,0.238935,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.79,0.001526,2.1,0,0.259086,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.8,0.001526,2.1,0,0.29651,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.81,0.001526,2.1,0,0.259086,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.82,0.001526,2.1,0,0.259086,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.83,0.001526,2.1,0,0.238935,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.84,0.001526,2.1,0,0.259086,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.85,0.001526,2.1,0,0.319539,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.86,0.001526,2.1,0,0.276358,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.87,0.001526,2.1,0,0.238935,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.88,0.001526,2.1,0,0.29651,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.89,0.001526,2.1,0,0.29651,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
33.9,0.001526,2.1,0,0.238935,0,-4.060426,-7.106126,0.001526,0.001526,-7.106126
