TimeStamp,Reference,Position,Speed,Current,Voltage,Error,Kp x Error,Error Sum / Ti,Td x Delta Err.,PID Output
117.23,0.001526,0,0,0.071968,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.24,0.001526,0,0,0.005757,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.25,0.001526,0,0,-0.063332,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.26,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.27,0.001526,0,0,-0.063332,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.28,0.001526,0,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.29,0.001526,0,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.3,0.001526,0,0,-0.063332,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.31,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.32,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.33,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.34,0.001526,0,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.34,0.001526,0,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.35,0.001526,0,0,-0.063332,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.36,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.37,0.001526,0,0,0.028787,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.38,0.001526,0,0,0.005757,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.39,0.001526,0,0,0.005757,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.4,0.001526,0,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.41,0.001526,0,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.42,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.43,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.44,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.45,0.001526,0,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.46,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.47,0.001526,0,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.48,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.49,0.001526,0,0,0.005757,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.5,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.5,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.51,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.52,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.53,0.001526,0,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.54,0.001526,0,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.55,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.56,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.57,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.58,0.001526,0,0,0.048938,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.59,0.001526,0,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.6,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.61,0.001526,0,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.62,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.63,0.001526,0,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.64,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.65,0.001526,0,0,0.048938,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.66,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.66,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.67,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.68,0.001526,0,0,0.028787,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.69,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.7,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.71,0.001526,0,0,-0.063332,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.72,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.73,0.001526,0,0,0.025909,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.74,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.75,0.001526,0,0,0.028787,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.76,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.77,0.001526,0,0,0.028787,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.78,0.001526,0,0,0.051817,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.79,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.8,0.001526,0,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.81,0.001526,0,0,0.094998,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.82,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.83,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.84,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.85,0.001526,0,0,0.048938,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.86,0.001526,0,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.87,0.001526,0,0,0.025909,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.88,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.89,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.9,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.91,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.92,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.93,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.94,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.95,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.96,0.001526,0,0,0.028787,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.97,0.001526,0,0,0.028787,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.98,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.98,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
117.99,0.001526,0,0,0.051817,0,0.001526,0.001526,0.001526,0.001526,0.001526
118,0.001526,0,0,0.048938,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.01,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.02,0.001526,0,0,0.025909,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.03,0.001526,0,0,0.028787,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.04,0.001526,0,0,0.048938,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.05,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.06,0.001526,0,0,0.025909,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.07,0.001526,0,0,0.025909,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.08,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.09,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.1,0.001526,0,0,0.028787,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.11,0.001526,0,0,0.048938,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.12,0.001526,0,0,0.025909,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.13,0.001526,0,0,0.051817,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.14,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.14,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.15,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.16,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.17,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.18,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.19,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.2,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.21,0.001526,0,0,0.025909,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.22,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.23,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.24,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.25,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.26,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.27,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.28,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.29,0.001526,0,0,0.028787,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.3,0.001526,0,0,0.025909,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.3,0.001526,0,0,0.025909,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.31,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.32,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.33,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.34,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.35,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.36,0.001526,0,0,0.028787,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.37,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.38,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.39,0.001526,0,0,0.071968,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.4,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.41,0.001526,0,0,0.025909,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.42,0.001526,0,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.43,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.44,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.45,0.001526,0,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.46,0.001526,0,0,0.025909,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.47,0.001526,0,0,0.025909,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.48,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.49,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.5,0.001526,0,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.51,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.52,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.53,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.54,0.001526,0,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.55,0.001526,0,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
118.56,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
0.01,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
0.02,0.123598,0,0,-0.040302,0.481824,0.123598,0.550851,0.001526,0.001526,0.550851
0.03,0.248722,0,0,0.187118,0.963016,0.248722,1.115435,0.001526,0.001526,1.115435
0.04,0.373846,0,0,0.443325,1.446863,0.373846,1.676967,0.001526,0.001526,1.676967
0.05,0.49897,0,0,0.627564,1.976732,0.49897,2.24155,0.001526,0.001526,2.24155
0.06,0.624094,0,0,0.788773,2.45569,0.624094,2.803082,0.001526,0.001526,2.803082
0.06,0.624094,0,0,0.788773,2.45569,0.624094,2.803082,0.001526,0.001526,2.803082
0.07,0.749218,0,0,1.019072,2.939125,0.749218,3.367666,0.001526,0.001526,3.367666
0.08,0.874342,0,0,1.203311,3.470197,0.874342,3.929198,0.001526,0.001526,3.929198
0.09,0.999466,0,0,1.479669,3.95476,0.999466,4.493782,0.001526,0.001526,4.493782
0.1,1.12459,0,0,1.663908,4.437048,1.12459,5.055314,0.001526,0.001526,5.055314
0.11,1.249714,0,0,1.871177,4.96431,1.249714,5.619898,0.001526,0.001526,5.619898
0.12,1.374838,0,0,2.032386,5.444608,1.374838,6.18143,0.001526,0.001526,6.18143
0.13,1.499962,0.02,0.347222,2.193595,5.885838,1.478599,6.648356,0.001526,0.001526,6.648356
0.14,1.625086,0.02,0,2.331774,6.364114,1.603723,7.21294,0.001526,0.001526,7.21294
0.15,1.75021,0.02,0,2.446923,6.894456,1.728847,7.774472,0.001526,0.001526,7.774472
0.16,1.875334,0.02,0,2.611011,7.374169,1.853971,8.339055,0.001526,0.001526,8.339055
