TimeStamp,Reference,Position,Speed,Current,Voltage,Error,Kp x Error,Error Sum / Ti,Td x Delta PV,PID Output
10.41,0.001526,0.2,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.42,0.001526,0.22,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.43,0.001526,0.22,0,0.074847,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.44,0.001526,0.22,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.45,0.001526,0.22,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.46,0.001526,0.2,-0.347222,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.47,0.001526,0.2,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.48,0.001526,0.2,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.49,0.001526,0.2,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.49,0.001526,0.2,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.5,0.001526,0.2,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.51,0.001526,0.2,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.52,0.001526,0.2,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.53,0.001526,0.2,0,0.028787,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.54,0.001526,0.2,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.55,0.001526,0.2,0,0.028787,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.56,0.001526,0.2,0,0.028787,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.57,0.001526,0.2,0,0.028787,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.58,0.001526,0.2,0,0.028787,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.59,0.001526,0.2,0,-0.086362,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.6,0.001526,0.2,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.61,0.001526,0.2,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.62,0.001526,0.2,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.63,0.001526,0.2,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.64,0.001526,0.2,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.65,0.001526,0.2,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.65,0.001526,0.2,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.66,0.001526,0.2,0,0.028787,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.67,0.001526,0.2,0,-0.063332,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.68,0.001526,0.2,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.69,0.001526,0.2,0,0.028787,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.7,0.001526,0.2,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.71,0.001526,0.2,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.72,0.001526,0.2,0,-0.063332,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.73,0.001526,0.2,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.74,0.001526,0.2,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.75,0.001526,0.2,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
10.76,0.001526,0.2,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
