TimeStamp,Reference,Position,Speed,Current,Voltage,Error,Kp x Error,Error Sum / Ti,Td x Delta Err.,PID Output
1.21,9.999237,6.76,0,1.31846,2.844566,3.236439,3.236439,0.001526,0.001526,3.236439
1.22,9.999237,6.76,0,1.34149,2.84643,3.236439,3.236439,0.001526,0.001526,3.236439
1.23,9.999237,6.76,0,1.2724,2.84643,3.236439,3.236439,0.001526,0.001526,3.236439
1.24,9.999237,6.76,0,1.407701,2.84643,3.236439,3.236439,0.001526,0.001526,3.236439
1.25,9.999237,6.76,0,1.31846,2.845498,3.236439,3.236439,0.001526,0.001526,3.236439
1.26,9.999237,6.76,0,1.361641,2.84643,3.236439,3.236439,0.001526,0.001526,3.236439
1.27,9.999237,6.76,0,1.338611,2.8381,3.236439,3.236439,0.001526,0.001526,3.236439
1.28,9.999237,6.76,0,1.29543,2.844566,3.236439,3.236439,0.001526,0.001526,3.236439
1.29,9.999237,6.76,0,1.29543,2.835362,3.236439,3.236439,0.001526,0.001526,3.236439
1.3,9.999237,6.76,0,1.34149,2.843634,3.236439,3.236439,0.001526,0.001526,3.236439
1.31,9.999237,6.76,0,1.34149,2.847362,3.236439,3.236439,0.001526,0.001526,3.236439
1.32,9.999237,6.76,0,1.34149,2.845498,3.236439,3.236439,0.001526,0.001526,3.236439
1.33,9.999237,6.76,0,1.31846,2.844566,3.236439,3.236439,0.001526,0.001526,3.236439
1.34,9.999237,6.76,0,1.29543,2.84643,3.236439,3.236439,0.001526,0.001526,3.236439
1.35,9.999237,6.76,0,1.34149,2.848294,3.236439,3.236439,0.001526,0.001526,3.236439
1.36,9.999237,6.76,0,1.384671,2.845498,3.236439,3.236439,0.001526,0.001526,3.236439
1.36,9.999237,6.76,0,1.384671,2.845498,3.236439,3.236439,0.001526,0.001526,3.236439
1.37,9.999237,6.76,0,1.24937,2.843634,3.236439,3.236439,0.001526,0.001526,3.236439
1.38,9.999237,6.76,0,1.361641,2.845498,3.236439,3.236439,0.001526,0.001526,3.236439
1.39,9.999237,6.76,0,1.361641,2.844566,3.236439,3.236439,0.001526,0.001526,3.236439
1.4,9.999237,6.76,0,1.2724,2.845498,3.236439,3.236439,0.001526,0.001526,3.236439
1.41,9.999237,6.76,0,1.387549,2.844566,3.236439,3.236439,0.001526,0.001526,3.236439
1.42,9.999237,6.76,0,1.29543,2.844566,3.236439,3.236439,0.001526,0.001526,3.236439
1.43,9.999237,6.76,0,1.29543,2.845498,3.236439,3.236439,0.001526,0.001526,3.236439
1.44,9.999237,6.76,0,1.34149,2.844566,3.236439,3.236439,0.001526,0.001526,3.236439
1.45,9.999237,6.76,0,1.31846,2.848294,3.236439,3.236439,0.001526,0.001526,3.236439
1.46,9.999237,6.76,0,1.384671,2.844566,3.236439,3.236439,0.001526,0.001526,3.236439
1.47,9.999237,6.76,0,1.36452,2.84643,3.236439,3.236439,0.001526,0.001526,3.236439
1.48,9.999237,6.76,0,1.338611,2.844566,3.236439,3.236439,0.001526,0.001526,3.236439
1.49,9.999237,6.76,0,1.361641,2.843634,3.236439,3.236439,0.001526,0.001526,3.236439
1.5,9.999237,6.76,0,1.34149,2.84643,3.236439,3.236439,0.001526,0.001526,3.236439
1.51,9.999237,6.76,0,1.338611,2.8381,3.236439,3.236439,0.001526,0.001526,3.236439
1.52,9.999237,6.76,0,1.361641,2.84643,3.236439,3.236439,0.001526,0.001526,3.236439
1.53,9.999237,6.76,0,1.34149,2.845498,3.236439,3.236439,0.001526,0.001526,3.236439
1.54,9.999237,6.76,0,1.2724,2.844566,3.236439,3.236439,0.001526,0.001526,3.236439
1.55,9.999237,6.76,0,1.338611,2.845498,3.236439,3.236439,0.001526,0.001526,3.236439
1.56,9.999237,6.76,0,1.29543,2.845498,3.236439,3.236439,0.001526,0.001526,3.236439
